"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-09-04","1 wk ahead inc death",164,"2021-08-30"
"GM","quantile",0.025,"2021-09-04","1 wk ahead inc death",178,"2021-08-30"
"GM","quantile",0.05,"2021-09-04","1 wk ahead inc death",209,"2021-08-30"
"GM","quantile",0.1,"2021-09-04","1 wk ahead inc death",244,"2021-08-30"
"GM","quantile",0.15,"2021-09-04","1 wk ahead inc death",268,"2021-08-30"
"GM","quantile",0.2,"2021-09-04","1 wk ahead inc death",295,"2021-08-30"
"GM","quantile",0.25,"2021-09-04","1 wk ahead inc death",314,"2021-08-30"
"GM","quantile",0.3,"2021-09-04","1 wk ahead inc death",333,"2021-08-30"
"GM","quantile",0.35,"2021-09-04","1 wk ahead inc death",350,"2021-08-30"
"GM","quantile",0.4,"2021-09-04","1 wk ahead inc death",371,"2021-08-30"
"GM","quantile",0.45,"2021-09-04","1 wk ahead inc death",389,"2021-08-30"
"GM","quantile",0.5,"2021-09-04","1 wk ahead inc death",403,"2021-08-30"
"GM","quantile",0.55,"2021-09-04","1 wk ahead inc death",421,"2021-08-30"
"GM","quantile",0.6,"2021-09-04","1 wk ahead inc death",443,"2021-08-30"
"GM","quantile",0.65,"2021-09-04","1 wk ahead inc death",467,"2021-08-30"
"GM","quantile",0.7,"2021-09-04","1 wk ahead inc death",491,"2021-08-30"
"GM","quantile",0.75,"2021-09-04","1 wk ahead inc death",519,"2021-08-30"
"GM","quantile",0.8,"2021-09-04","1 wk ahead inc death",555,"2021-08-30"
"GM","quantile",0.85,"2021-09-04","1 wk ahead inc death",596,"2021-08-30"
"GM","quantile",0.9,"2021-09-04","1 wk ahead inc death",649,"2021-08-30"
"GM","quantile",0.95,"2021-09-04","1 wk ahead inc death",762,"2021-08-30"
"GM","quantile",0.975,"2021-09-04","1 wk ahead inc death",871,"2021-08-30"
"GM","quantile",0.99,"2021-09-04","1 wk ahead inc death",1015,"2021-08-30"
"GM","quantile",0.01,"2021-09-11","2 wk ahead inc death",250,"2021-08-30"
"GM","quantile",0.025,"2021-09-11","2 wk ahead inc death",300,"2021-08-30"
"GM","quantile",0.05,"2021-09-11","2 wk ahead inc death",339,"2021-08-30"
"GM","quantile",0.1,"2021-09-11","2 wk ahead inc death",396,"2021-08-30"
"GM","quantile",0.15,"2021-09-11","2 wk ahead inc death",424,"2021-08-30"
"GM","quantile",0.2,"2021-09-11","2 wk ahead inc death",469,"2021-08-30"
"GM","quantile",0.25,"2021-09-11","2 wk ahead inc death",503,"2021-08-30"
"GM","quantile",0.3,"2021-09-11","2 wk ahead inc death",537,"2021-08-30"
"GM","quantile",0.35,"2021-09-11","2 wk ahead inc death",566,"2021-08-30"
"GM","quantile",0.4,"2021-09-11","2 wk ahead inc death",596,"2021-08-30"
"GM","quantile",0.45,"2021-09-11","2 wk ahead inc death",627,"2021-08-30"
"GM","quantile",0.5,"2021-09-11","2 wk ahead inc death",662,"2021-08-30"
"GM","quantile",0.55,"2021-09-11","2 wk ahead inc death",697,"2021-08-30"
"GM","quantile",0.6,"2021-09-11","2 wk ahead inc death",733,"2021-08-30"
"GM","quantile",0.65,"2021-09-11","2 wk ahead inc death",772,"2021-08-30"
"GM","quantile",0.7,"2021-09-11","2 wk ahead inc death",810,"2021-08-30"
"GM","quantile",0.75,"2021-09-11","2 wk ahead inc death",855,"2021-08-30"
"GM","quantile",0.8,"2021-09-11","2 wk ahead inc death",920,"2021-08-30"
"GM","quantile",0.85,"2021-09-11","2 wk ahead inc death",1012,"2021-08-30"
"GM","quantile",0.9,"2021-09-11","2 wk ahead inc death",1119,"2021-08-30"
"GM","quantile",0.95,"2021-09-11","2 wk ahead inc death",1308,"2021-08-30"
"GM","quantile",0.975,"2021-09-11","2 wk ahead inc death",1493,"2021-08-30"
"GM","quantile",0.99,"2021-09-11","2 wk ahead inc death",1728,"2021-08-30"
"GM","quantile",0.01,"2021-09-18","3 wk ahead inc death",354,"2021-08-30"
"GM","quantile",0.025,"2021-09-18","3 wk ahead inc death",449,"2021-08-30"
"GM","quantile",0.05,"2021-09-18","3 wk ahead inc death",519,"2021-08-30"
"GM","quantile",0.1,"2021-09-18","3 wk ahead inc death",605,"2021-08-30"
"GM","quantile",0.15,"2021-09-18","3 wk ahead inc death",670,"2021-08-30"
"GM","quantile",0.2,"2021-09-18","3 wk ahead inc death",735,"2021-08-30"
"GM","quantile",0.25,"2021-09-18","3 wk ahead inc death",794,"2021-08-30"
"GM","quantile",0.3,"2021-09-18","3 wk ahead inc death",849,"2021-08-30"
"GM","quantile",0.35,"2021-09-18","3 wk ahead inc death",906,"2021-08-30"
"GM","quantile",0.4,"2021-09-18","3 wk ahead inc death",960,"2021-08-30"
"GM","quantile",0.45,"2021-09-18","3 wk ahead inc death",1014,"2021-08-30"
"GM","quantile",0.5,"2021-09-18","3 wk ahead inc death",1073,"2021-08-30"
"GM","quantile",0.55,"2021-09-18","3 wk ahead inc death",1133,"2021-08-30"
"GM","quantile",0.6,"2021-09-18","3 wk ahead inc death",1197,"2021-08-30"
"GM","quantile",0.65,"2021-09-18","3 wk ahead inc death",1288,"2021-08-30"
"GM","quantile",0.7,"2021-09-18","3 wk ahead inc death",1366,"2021-08-30"
"GM","quantile",0.75,"2021-09-18","3 wk ahead inc death",1449,"2021-08-30"
"GM","quantile",0.8,"2021-09-18","3 wk ahead inc death",1542,"2021-08-30"
"GM","quantile",0.85,"2021-09-18","3 wk ahead inc death",1679,"2021-08-30"
"GM","quantile",0.9,"2021-09-18","3 wk ahead inc death",1836,"2021-08-30"
"GM","quantile",0.95,"2021-09-18","3 wk ahead inc death",2154,"2021-08-30"
"GM","quantile",0.975,"2021-09-18","3 wk ahead inc death",2401,"2021-08-30"
"GM","quantile",0.99,"2021-09-18","3 wk ahead inc death",2827,"2021-08-30"
"GM","quantile",0.01,"2021-09-25","4 wk ahead inc death",510,"2021-08-30"
"GM","quantile",0.025,"2021-09-25","4 wk ahead inc death",626,"2021-08-30"
"GM","quantile",0.05,"2021-09-25","4 wk ahead inc death",723,"2021-08-30"
"GM","quantile",0.1,"2021-09-25","4 wk ahead inc death",860,"2021-08-30"
"GM","quantile",0.15,"2021-09-25","4 wk ahead inc death",955,"2021-08-30"
"GM","quantile",0.2,"2021-09-25","4 wk ahead inc death",1043,"2021-08-30"
"GM","quantile",0.25,"2021-09-25","4 wk ahead inc death",1128,"2021-08-30"
"GM","quantile",0.3,"2021-09-25","4 wk ahead inc death",1220,"2021-08-30"
"GM","quantile",0.35,"2021-09-25","4 wk ahead inc death",1297,"2021-08-30"
"GM","quantile",0.4,"2021-09-25","4 wk ahead inc death",1376,"2021-08-30"
"GM","quantile",0.45,"2021-09-25","4 wk ahead inc death",1464,"2021-08-30"
"GM","quantile",0.5,"2021-09-25","4 wk ahead inc death",1551,"2021-08-30"
"GM","quantile",0.55,"2021-09-25","4 wk ahead inc death",1636,"2021-08-30"
"GM","quantile",0.6,"2021-09-25","4 wk ahead inc death",1751,"2021-08-30"
"GM","quantile",0.65,"2021-09-25","4 wk ahead inc death",1885,"2021-08-30"
