"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-07-31","1 wk ahead inc death",136,"2021-07-26"
"GM","quantile",0.025,"2021-07-31","1 wk ahead inc death",150,"2021-07-26"
"GM","quantile",0.05,"2021-07-31","1 wk ahead inc death",162,"2021-07-26"
"GM","quantile",0.1,"2021-07-31","1 wk ahead inc death",176,"2021-07-26"
"GM","quantile",0.15,"2021-07-31","1 wk ahead inc death",182,"2021-07-26"
"GM","quantile",0.2,"2021-07-31","1 wk ahead inc death",188,"2021-07-26"
"GM","quantile",0.25,"2021-07-31","1 wk ahead inc death",193,"2021-07-26"
"GM","quantile",0.3,"2021-07-31","1 wk ahead inc death",198,"2021-07-26"
"GM","quantile",0.35,"2021-07-31","1 wk ahead inc death",202,"2021-07-26"
"GM","quantile",0.4,"2021-07-31","1 wk ahead inc death",206,"2021-07-26"
"GM","quantile",0.45,"2021-07-31","1 wk ahead inc death",210,"2021-07-26"
"GM","quantile",0.5,"2021-07-31","1 wk ahead inc death",214,"2021-07-26"
"GM","quantile",0.55,"2021-07-31","1 wk ahead inc death",218,"2021-07-26"
"GM","quantile",0.6,"2021-07-31","1 wk ahead inc death",222,"2021-07-26"
"GM","quantile",0.65,"2021-07-31","1 wk ahead inc death",229,"2021-07-26"
"GM","quantile",0.7,"2021-07-31","1 wk ahead inc death",237,"2021-07-26"
"GM","quantile",0.75,"2021-07-31","1 wk ahead inc death",245,"2021-07-26"
"GM","quantile",0.8,"2021-07-31","1 wk ahead inc death",255,"2021-07-26"
"GM","quantile",0.85,"2021-07-31","1 wk ahead inc death",268,"2021-07-26"
"GM","quantile",0.9,"2021-07-31","1 wk ahead inc death",284,"2021-07-26"
"GM","quantile",0.95,"2021-07-31","1 wk ahead inc death",311,"2021-07-26"
"GM","quantile",0.975,"2021-07-31","1 wk ahead inc death",336,"2021-07-26"
"GM","quantile",0.99,"2021-07-31","1 wk ahead inc death",367,"2021-07-26"
"GM","quantile",0.01,"2021-08-07","2 wk ahead inc death",169,"2021-07-26"
"GM","quantile",0.025,"2021-08-07","2 wk ahead inc death",187,"2021-07-26"
"GM","quantile",0.05,"2021-08-07","2 wk ahead inc death",203,"2021-07-26"
"GM","quantile",0.1,"2021-08-07","2 wk ahead inc death",224,"2021-07-26"
"GM","quantile",0.15,"2021-08-07","2 wk ahead inc death",239,"2021-07-26"
"GM","quantile",0.2,"2021-08-07","2 wk ahead inc death",251,"2021-07-26"
"GM","quantile",0.25,"2021-08-07","2 wk ahead inc death",263,"2021-07-26"
"GM","quantile",0.3,"2021-08-07","2 wk ahead inc death",274,"2021-07-26"
"GM","quantile",0.35,"2021-08-07","2 wk ahead inc death",284,"2021-07-26"
"GM","quantile",0.4,"2021-08-07","2 wk ahead inc death",295,"2021-07-26"
"GM","quantile",0.45,"2021-08-07","2 wk ahead inc death",305,"2021-07-26"
"GM","quantile",0.5,"2021-08-07","2 wk ahead inc death",314,"2021-07-26"
"GM","quantile",0.55,"2021-08-07","2 wk ahead inc death",323,"2021-07-26"
"GM","quantile",0.6,"2021-08-07","2 wk ahead inc death",331,"2021-07-26"
"GM","quantile",0.65,"2021-08-07","2 wk ahead inc death",340,"2021-07-26"
"GM","quantile",0.7,"2021-08-07","2 wk ahead inc death",352,"2021-07-26"
"GM","quantile",0.75,"2021-08-07","2 wk ahead inc death",366,"2021-07-26"
"GM","quantile",0.8,"2021-08-07","2 wk ahead inc death",380,"2021-07-26"
"GM","quantile",0.85,"2021-08-07","2 wk ahead inc death",399,"2021-07-26"
"GM","quantile",0.9,"2021-08-07","2 wk ahead inc death",423,"2021-07-26"
"GM","quantile",0.95,"2021-08-07","2 wk ahead inc death",462,"2021-07-26"
"GM","quantile",0.975,"2021-08-07","2 wk ahead inc death",499,"2021-07-26"
"GM","quantile",0.99,"2021-08-07","2 wk ahead inc death",549,"2021-07-26"
"GM","quantile",0.01,"2021-08-14","3 wk ahead inc death",179,"2021-07-26"
"GM","quantile",0.025,"2021-08-14","3 wk ahead inc death",207,"2021-07-26"
"GM","quantile",0.05,"2021-08-14","3 wk ahead inc death",233,"2021-07-26"
"GM","quantile",0.1,"2021-08-14","3 wk ahead inc death",269,"2021-07-26"
"GM","quantile",0.15,"2021-08-14","3 wk ahead inc death",296,"2021-07-26"
"GM","quantile",0.2,"2021-08-14","3 wk ahead inc death",319,"2021-07-26"
"GM","quantile",0.25,"2021-08-14","3 wk ahead inc death",341,"2021-07-26"
"GM","quantile",0.3,"2021-08-14","3 wk ahead inc death",361,"2021-07-26"
"GM","quantile",0.35,"2021-08-14","3 wk ahead inc death",375,"2021-07-26"
