"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-07-24","1 wk ahead inc death",89,"2021-07-19"
"GM","quantile",0.025,"2021-07-24","1 wk ahead inc death",91,"2021-07-19"
"GM","quantile",0.05,"2021-07-24","1 wk ahead inc death",93,"2021-07-19"
"GM","quantile",0.1,"2021-07-24","1 wk ahead inc death",95,"2021-07-19"
"GM","quantile",0.15,"2021-07-24","1 wk ahead inc death",96,"2021-07-19"
"GM","quantile",0.2,"2021-07-24","1 wk ahead inc death",98,"2021-07-19"
"GM","quantile",0.25,"2021-07-24","1 wk ahead inc death",99,"2021-07-19"
"GM","quantile",0.3,"2021-07-24","1 wk ahead inc death",100,"2021-07-19"
"GM","quantile",0.35,"2021-07-24","1 wk ahead inc death",100,"2021-07-19"
"GM","quantile",0.4,"2021-07-24","1 wk ahead inc death",101,"2021-07-19"
"GM","quantile",0.45,"2021-07-24","1 wk ahead inc death",103,"2021-07-19"
"GM","quantile",0.5,"2021-07-24","1 wk ahead inc death",106,"2021-07-19"
"GM","quantile",0.55,"2021-07-24","1 wk ahead inc death",109,"2021-07-19"
"GM","quantile",0.6,"2021-07-24","1 wk ahead inc death",113,"2021-07-19"
"GM","quantile",0.65,"2021-07-24","1 wk ahead inc death",117,"2021-07-19"
"GM","quantile",0.7,"2021-07-24","1 wk ahead inc death",121,"2021-07-19"
"GM","quantile",0.75,"2021-07-24","1 wk ahead inc death",125,"2021-07-19"
"GM","quantile",0.8,"2021-07-24","1 wk ahead inc death",131,"2021-07-19"
"GM","quantile",0.85,"2021-07-24","1 wk ahead inc death",137,"2021-07-19"
"GM","quantile",0.9,"2021-07-24","1 wk ahead inc death",146,"2021-07-19"
"GM","quantile",0.95,"2021-07-24","1 wk ahead inc death",160,"2021-07-19"
"GM","quantile",0.975,"2021-07-24","1 wk ahead inc death",173,"2021-07-19"
"GM","quantile",0.99,"2021-07-24","1 wk ahead inc death",189,"2021-07-19"
"GM","quantile",0.01,"2021-07-31","2 wk ahead inc death",57,"2021-07-19"
"GM","quantile",0.025,"2021-07-31","2 wk ahead inc death",60,"2021-07-19"
"GM","quantile",0.05,"2021-07-31","2 wk ahead inc death",63,"2021-07-19"
"GM","quantile",0.1,"2021-07-31","2 wk ahead inc death",66,"2021-07-19"
"GM","quantile",0.15,"2021-07-31","2 wk ahead inc death",68,"2021-07-19"
"GM","quantile",0.2,"2021-07-31","2 wk ahead inc death",70,"2021-07-19"
"GM","quantile",0.25,"2021-07-31","2 wk ahead inc death",72,"2021-07-19"
"GM","quantile",0.3,"2021-07-31","2 wk ahead inc death",73,"2021-07-19"
"GM","quantile",0.35,"2021-07-31","2 wk ahead inc death",76,"2021-07-19"
"GM","quantile",0.4,"2021-07-31","2 wk ahead inc death",81,"2021-07-19"
"GM","quantile",0.45,"2021-07-31","2 wk ahead inc death",85,"2021-07-19"
"GM","quantile",0.5,"2021-07-31","2 wk ahead inc death",90,"2021-07-19"
"GM","quantile",0.55,"2021-07-31","2 wk ahead inc death",94,"2021-07-19"
"GM","quantile",0.6,"2021-07-31","2 wk ahead inc death",100,"2021-07-19"
"GM","quantile",0.65,"2021-07-31","2 wk ahead inc death",105,"2021-07-19"
"GM","quantile",0.7,"2021-07-31","2 wk ahead inc death",111,"2021-07-19"
"GM","quantile",0.75,"2021-07-31","2 wk ahead inc death",119,"2021-07-19"
"GM","quantile",0.8,"2021-07-31","2 wk ahead inc death",127,"2021-07-19"
"GM","quantile",0.85,"2021-07-31","2 wk ahead inc death",138,"2021-07-19"
"GM","quantile",0.9,"2021-07-31","2 wk ahead inc death",152,"2021-07-19"
"GM","quantile",0.95,"2021-07-31","2 wk ahead inc death",177,"2021-07-19"
"GM","quantile",0.975,"2021-07-31","2 wk ahead inc death",202,"2021-07-19"
"GM","quantile",0.99,"2021-07-31","2 wk ahead inc death",235,"2021-07-19"
"GM","quantile",0.01,"2021-08-07","3 wk ahead inc death",39,"2021-07-19"
"GM","quantile",0.025,"2021-08-07","3 wk ahead inc death",42,"2021-07-19"
"GM","quantile",0.05,"2021-08-07","3 wk ahead inc death",45,"2021-07-19"
"GM","quantile",0.1,"2021-08-07","3 wk ahead inc death",49,"2021-07-19"
"GM","quantile",0.15,"2021-08-07","3 wk ahead inc death",51,"2021-07-19"
"GM","quantile",0.2,"2021-08-07","3 wk ahead inc death",57,"2021-07-19"
