"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-08-21","1 wk ahead inc death",48,"2021-08-16"
"GM","quantile",0.025,"2021-08-21","1 wk ahead inc death",52,"2021-08-16"
"GM","quantile",0.05,"2021-08-21","1 wk ahead inc death",57,"2021-08-16"
"GM","quantile",0.1,"2021-08-21","1 wk ahead inc death",62,"2021-08-16"
"GM","quantile",0.15,"2021-08-21","1 wk ahead inc death",66,"2021-08-16"
"GM","quantile",0.2,"2021-08-21","1 wk ahead inc death",69,"2021-08-16"
"GM","quantile",0.25,"2021-08-21","1 wk ahead inc death",72,"2021-08-16"
"GM","quantile",0.3,"2021-08-21","1 wk ahead inc death",75,"2021-08-16"
"GM","quantile",0.35,"2021-08-21","1 wk ahead inc death",77,"2021-08-16"
"GM","quantile",0.4,"2021-08-21","1 wk ahead inc death",80,"2021-08-16"
"GM","quantile",0.45,"2021-08-21","1 wk ahead inc death",82,"2021-08-16"
"GM","quantile",0.5,"2021-08-21","1 wk ahead inc death",85,"2021-08-16"
"GM","quantile",0.55,"2021-08-21","1 wk ahead inc death",88,"2021-08-16"
"GM","quantile",0.6,"2021-08-21","1 wk ahead inc death",90,"2021-08-16"
"GM","quantile",0.65,"2021-08-21","1 wk ahead inc death",93,"2021-08-16"
"GM","quantile",0.7,"2021-08-21","1 wk ahead inc death",97,"2021-08-16"
"GM","quantile",0.75,"2021-08-21","1 wk ahead inc death",100,"2021-08-16"
"GM","quantile",0.8,"2021-08-21","1 wk ahead inc death",105,"2021-08-16"
"GM","quantile",0.85,"2021-08-21","1 wk ahead inc death",110,"2021-08-16"
"GM","quantile",0.9,"2021-08-21","1 wk ahead inc death",117,"2021-08-16"
"GM","quantile",0.95,"2021-08-21","1 wk ahead inc death",127,"2021-08-16"
"GM","quantile",0.975,"2021-08-21","1 wk ahead inc death",138,"2021-08-16"
"GM","quantile",0.99,"2021-08-21","1 wk ahead inc death",151,"2021-08-16"
"GM","quantile",0.01,"2021-08-28","2 wk ahead inc death",44,"2021-08-16"
"GM","quantile",0.025,"2021-08-28","2 wk ahead inc death",49,"2021-08-16"
"GM","quantile",0.05,"2021-08-28","2 wk ahead inc death",54,"2021-08-16"
"GM","quantile",0.1,"2021-08-28","2 wk ahead inc death",59,"2021-08-16"
"GM","quantile",0.15,"2021-08-28","2 wk ahead inc death",64,"2021-08-16"
"GM","quantile",0.2,"2021-08-28","2 wk ahead inc death",67,"2021-08-16"
"GM","quantile",0.25,"2021-08-28","2 wk ahead inc death",70,"2021-08-16"
"GM","quantile",0.3,"2021-08-28","2 wk ahead inc death",73,"2021-08-16"
"GM","quantile",0.35,"2021-08-28","2 wk ahead inc death",76,"2021-08-16"
"GM","quantile",0.4,"2021-08-28","2 wk ahead inc death",79,"2021-08-16"
"GM","quantile",0.45,"2021-08-28","2 wk ahead inc death",82,"2021-08-16"
"GM","quantile",0.5,"2021-08-28","2 wk ahead inc death",85,"2021-08-16"
"GM","quantile",0.55,"2021-08-28","2 wk ahead inc death",88,"2021-08-16"
"GM","quantile",0.6,"2021-08-28","2 wk ahead inc death",91,"2021-08-16"
"GM","quantile",0.65,"2021-08-28","2 wk ahead inc death",95,"2021-08-16"
"GM","quantile",0.7,"2021-08-28","2 wk ahead inc death",98,"2021-08-16"
"GM","quantile",0.75,"2021-08-28","2 wk ahead inc death",103,"2021-08-16"
"GM","quantile",0.8,"2021-08-28","2 wk ahead inc death",107,"2021-08-16"
"GM","quantile",0.85,"2021-08-28","2 wk ahead inc death",114,"2021-08-16"
"GM","quantile",0.9,"2021-08-28","2 wk ahead inc death",122,"2021-08-16"
"GM","quantile",0.95,"2021-08-28","2 wk ahead inc death",135,"2021-08-16"
"GM","quantile",0.975,"2021-08-28","2 wk ahead inc death",147,"2021-08-16"
"GM","quantile",0.99,"2021-08-28","2 wk ahead inc death",163,"2021-08-16"
"GM","quantile",0.01,"2021-09-04","3 wk ahead inc death",41,"2021-08-16"
"GM","quantile",0.025,"2021-09-04","3 wk ahead inc death",46,"2021-08-16"
"GM","quantile",0.05,"2021-09-04","3 wk ahead inc death",51,"2021-08-16"
"GM","quantile",0.1,"2021-09-04","3 wk ahead inc death",57,"2021-08-16"
"GM","quantile",0.15,"2021-09-04","3 wk ahead inc death",61,"2021-08-16"
"GM","quantile",0.2,"2021-09-04","3 wk ahead inc death",65,"2021-08-16"
"GM","quantile",0.25,"2021-09-04","3 wk ahead inc death",69,"2021-08-16"
"GM","quantile",0.3,"2021-09-04","3 wk ahead inc death",72,"2021-08-16"
"GM","quantile",0.35,"2021-09-04","3 wk ahead inc death",75,"2021-08-16"
"GM","quantile",0.4,"2021-09-04","3 wk ahead inc death",79,"2021-08-16"
"GM","quantile",0.45,"2021-09-04","3 wk ahead inc death",82,"2021-08-16"
"GM","quantile",0.5,"2021-09-04","3 wk ahead inc death",85,"2021-08-16"
"GM","quantile",0.55,"2021-09-04","3 wk ahead inc death",89,"2021-08-16"
"GM","quantile",0.6,"2021-09-04","3 wk ahead inc death",92,"2021-08-16"
"GM","quantile",0.65,"2021-09-04","3 wk ahead inc death",97,"2021-08-16"
"GM","quantile",0.7,"2021-09-04","3 wk ahead inc death",101,"2021-08-16"
"GM","quantile",0.75,"2021-09-04","3 wk ahead inc death",106,"2021-08-16"
"GM","quantile",0.8,"2021-09-04","3 wk ahead inc death",112,"2021-08-16"
"GM","quantile",0.85,"2021-09-04","3 wk ahead inc death",120,"2021-08-16"
"GM","quantile",0.9,"2021-09-04","3 wk ahead inc death",130,"2021-08-16"
"GM","quantile",0.95,"2021-09-04","3 wk ahead inc death",147,"2021-08-16"
"GM","quantile",0.975,"2021-09-04","3 wk ahead inc death",163,"2021-08-16"
"GM","quantile",0.99,"2021-09-04","3 wk ahead inc death",184,"2021-08-16"
"GM","quantile",0.01,"2021-09-11","4 wk ahead inc death",38,"2021-08-16"
"GM","quantile",0.025,"2021-09-11","4 wk ahead inc death",44,"2021-08-16"
"GM","quantile",0.05,"2021-09-11","4 wk ahead inc death",50,"2021-08-16"
"GM","quantile",0.1,"2021-09-11","4 wk ahead inc death",58,"2021-08-16"
"GM","quantile",0.15,"2021-09-11","4 wk ahead inc death",64,"2021-08-16"
"GM","quantile",0.2,"2021-09-11","4 wk ahead inc death",69,"2021-08-16"
"GM","quantile",0.25,"2021-09-11","4 wk ahead inc death",74,"2021-08-16"
"GM","quantile",0.3,"2021-09-11","4 wk ahead inc death",78,"2021-08-16"
