"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.01,2564.08118333392,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.025,2703.72259780688,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.05,2834.35789687012,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.1,2998.34716287833,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.15,3117.83823187086,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.2,3218.30098072756,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.25,3308.60277461107,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.3,3393.0994946814,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.35,3474.40327502233,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.4,3554.33734877317,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.45,3634.35783868829,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.5,3715.785,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.55,3799.96625985434,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.6,3888.43119060491,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.65,3983.08707568704,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.7,4086.52389288922,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.75,4202.56827443681,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.8,4337.43547841049,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.85,4502.53632671722,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.9,4723.09083379483,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.95,5078.43269391626,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.975,5416.77304164043,"2021-04-12"
"1 wk ahead inc death","2021-04-17","PL","quantile",0.99,5849.18070740232,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.01,2472.88022801045,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.025,2624.09011166437,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.05,2766.66956024309,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.1,2947.18755934307,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.15,3079.791014274,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.2,3191.96779925333,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.25,3293.33067280501,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.3,3388.62838329407,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.35,3480.73205203798,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.4,3571.66887499174,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.45,3663.08177335283,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.5,3756.485,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.55,3853.44893454743,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.6,3955.78117827798,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.65,4065.76072889407,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.7,4186.50846063672,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.75,4322.6652324016,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.8,4481.80860657788,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.85,4677.91793428582,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.9,4942.05127571105,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.95,5372.59165652655,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.975,5787.98989610047,"2021-04-12"
"2 wk ahead inc death","2021-04-24","PL","quantile",0.99,6326.20703179217,"2021-04-12"
"3 wk ahead inc death","2021-05-01","PL","quantile",0.01,2286.14971824428,"2021-04-12"
