"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-08-07","1 wk ahead inc death",112,"2021-08-02"
"GM","quantile",0.025,"2021-08-07","1 wk ahead inc death",130,"2021-08-02"
"GM","quantile",0.05,"2021-08-07","1 wk ahead inc death",143,"2021-08-02"
"GM","quantile",0.1,"2021-08-07","1 wk ahead inc death",163,"2021-08-02"
"GM","quantile",0.15,"2021-08-07","1 wk ahead inc death",176,"2021-08-02"
"GM","quantile",0.2,"2021-08-07","1 wk ahead inc death",188,"2021-08-02"
"GM","quantile",0.25,"2021-08-07","1 wk ahead inc death",197,"2021-08-02"
"GM","quantile",0.3,"2021-08-07","1 wk ahead inc death",207,"2021-08-02"
"GM","quantile",0.35,"2021-08-07","1 wk ahead inc death",218,"2021-08-02"
"GM","quantile",0.4,"2021-08-07","1 wk ahead inc death",228,"2021-08-02"
"GM","quantile",0.45,"2021-08-07","1 wk ahead inc death",237,"2021-08-02"
"GM","quantile",0.5,"2021-08-07","1 wk ahead inc death",246,"2021-08-02"
"GM","quantile",0.55,"2021-08-07","1 wk ahead inc death",258,"2021-08-02"
"GM","quantile",0.6,"2021-08-07","1 wk ahead inc death",270,"2021-08-02"
"GM","quantile",0.65,"2021-08-07","1 wk ahead inc death",278,"2021-08-02"
"GM","quantile",0.7,"2021-08-07","1 wk ahead inc death",290,"2021-08-02"
"GM","quantile",0.75,"2021-08-07","1 wk ahead inc death",302,"2021-08-02"
"GM","quantile",0.8,"2021-08-07","1 wk ahead inc death",318,"2021-08-02"
"GM","quantile",0.85,"2021-08-07","1 wk ahead inc death",335,"2021-08-02"
"GM","quantile",0.9,"2021-08-07","1 wk ahead inc death",357,"2021-08-02"
"GM","quantile",0.95,"2021-08-07","1 wk ahead inc death",404,"2021-08-02"
"GM","quantile",0.975,"2021-08-07","1 wk ahead inc death",450,"2021-08-02"
"GM","quantile",0.99,"2021-08-07","1 wk ahead inc death",514,"2021-08-02"
"GM","quantile",0.01,"2021-08-14","2 wk ahead inc death",144,"2021-08-02"
"GM","quantile",0.025,"2021-08-14","2 wk ahead inc death",171,"2021-08-02"
"GM","quantile",0.05,"2021-08-14","2 wk ahead inc death",188,"2021-08-02"
"GM","quantile",0.1,"2021-08-14","2 wk ahead inc death",217,"2021-08-02"
"GM","quantile",0.15,"2021-08-14","2 wk ahead inc death",235,"2021-08-02"
"GM","quantile",0.2,"2021-08-14","2 wk ahead inc death",252,"2021-08-02"
"GM","quantile",0.25,"2021-08-14","2 wk ahead inc death",266,"2021-08-02"
"GM","quantile",0.3,"2021-08-14","2 wk ahead inc death",278,"2021-08-02"
"GM","quantile",0.35,"2021-08-14","2 wk ahead inc death",294,"2021-08-02"
"GM","quantile",0.4,"2021-08-14","2 wk ahead inc death",311,"2021-08-02"
"GM","quantile",0.45,"2021-08-14","2 wk ahead inc death",326,"2021-08-02"
"GM","quantile",0.5,"2021-08-14","2 wk ahead inc death",340,"2021-08-02"
"GM","quantile",0.55,"2021-08-14","2 wk ahead inc death",356,"2021-08-02"
"GM","quantile",0.6,"2021-08-14","2 wk ahead inc death",371,"2021-08-02"
"GM","quantile",0.65,"2021-08-14","2 wk ahead inc death",386,"2021-08-02"
"GM","quantile",0.7,"2021-08-14","2 wk ahead inc death",405,"2021-08-02"
"GM","quantile",0.75,"2021-08-14","2 wk ahead inc death",428,"2021-08-02"
"GM","quantile",0.8,"2021-08-14","2 wk ahead inc death",457,"2021-08-02"
"GM","quantile",0.85,"2021-08-14","2 wk ahead inc death",490,"2021-08-02"
"GM","quantile",0.9,"2021-08-14","2 wk ahead inc death",540,"2021-08-02"
"GM","quantile",0.95,"2021-08-14","2 wk ahead inc death",620,"2021-08-02"
"GM","quantile",0.975,"2021-08-14","2 wk ahead inc death",704,"2021-08-02"
"GM","quantile",0.99,"2021-08-14","2 wk ahead inc death",790,"2021-08-02"
"GM","quantile",0.01,"2021-08-21","3 wk ahead inc death",175,"2021-08-02"
"GM","quantile",0.025,"2021-08-21","3 wk ahead inc death",197,"2021-08-02"
"GM","quantile",0.05,"2021-08-21","3 wk ahead inc death",228,"2021-08-02"
"GM","quantile",0.1,"2021-08-21","3 wk ahead inc death",268,"2021-08-02"
"GM","quantile",0.15,"2021-08-21","3 wk ahead inc death",296,"2021-08-02"
"GM","quantile",0.2,"2021-08-21","3 wk ahead inc death",317,"2021-08-02"
"GM","quantile",0.25,"2021-08-21","3 wk ahead inc death",337,"2021-08-02"
"GM","quantile",0.3,"2021-08-21","3 wk ahead inc death",357,"2021-08-02"
"GM","quantile",0.35,"2021-08-21","3 wk ahead inc death",381,"2021-08-02"
"GM","quantile",0.4,"2021-08-21","3 wk ahead inc death",406,"2021-08-02"
"GM","quantile",0.45,"2021-08-21","3 wk ahead inc death",427,"2021-08-02"
"GM","quantile",0.5,"2021-08-21","3 wk ahead inc death",447,"2021-08-02"
"GM","quantile",0.55,"2021-08-21","3 wk ahead inc death",470,"2021-08-02"
"GM","quantile",0.6,"2021-08-21","3 wk ahead inc death",492,"2021-08-02"
"GM","quantile",0.65,"2021-08-21","3 wk ahead inc death",516,"2021-08-02"
"GM","quantile",0.7,"2021-08-21","3 wk ahead inc death",556,"2021-08-02"
"GM","quantile",0.75,"2021-08-21","3 wk ahead inc death",594,"2021-08-02"
"GM","quantile",0.8,"2021-08-21","3 wk ahead inc death",631,"2021-08-02"
"GM","quantile",0.85,"2021-08-21","3 wk ahead inc death",686,"2021-08-02"
"GM","quantile",0.9,"2021-08-21","3 wk ahead inc death",767,"2021-08-02"
"GM","quantile",0.95,"2021-08-21","3 wk ahead inc death",922,"2021-08-02"
"GM","quantile",0.975,"2021-08-21","3 wk ahead inc death",1058,"2021-08-02"
"GM","quantile",0.99,"2021-08-21","3 wk ahead inc death",1230,"2021-08-02"
"GM","quantile",0.01,"2021-08-28","4 wk ahead inc death",190,"2021-08-02"
"GM","quantile",0.025,"2021-08-28","4 wk ahead inc death",219,"2021-08-02"
"GM","quantile",0.05,"2021-08-28","4 wk ahead inc death",257,"2021-08-02"
"GM","quantile",0.1,"2021-08-28","4 wk ahead inc death",301,"2021-08-02"
"GM","quantile",0.15,"2021-08-28","4 wk ahead inc death",338,"2021-08-02"
"GM","quantile",0.2,"2021-08-28","4 wk ahead inc death",368,"2021-08-02"
"GM","quantile",0.25,"2021-08-28","4 wk ahead inc death",402,"2021-08-02"
"GM","quantile",0.3,"2021-08-28","4 wk ahead inc death",430,"2021-08-02"
"GM","quantile",0.35,"2021-08-28","4 wk ahead inc death",454,"2021-08-02"
"GM","quantile",0.4,"2021-08-28","4 wk ahead inc death",482,"2021-08-02"
"GM","quantile",0.45,"2021-08-28","4 wk ahead inc death",516,"2021-08-02"
"GM","quantile",0.5,"2021-08-28","4 wk ahead inc death",556,"2021-08-02"
"GM","quantile",0.55,"2021-08-28","4 wk ahead inc death",595,"2021-08-02"
"GM","quantile",0.6,"2021-08-28","4 wk ahead inc death",626,"2021-08-02"
"GM","quantile",0.65,"2021-08-28","4 wk ahead inc death",668,"2021-08-02"
"GM","quantile",0.7,"2021-08-28","4 wk ahead inc death",712,"2021-08-02"
"GM","quantile",0.75,"2021-08-28","4 wk ahead inc death",767,"2021-08-02"
"GM","quantile",0.8,"2021-08-28","4 wk ahead inc death",828,"2021-08-02"
"GM","quantile",0.85,"2021-08-28","4 wk ahead inc death",923,"2021-08-02"
"GM","quantile",0.9,"2021-08-28","4 wk ahead inc death",1055,"2021-08-02"
"GM","quantile",0.95,"2021-08-28","4 wk ahead inc death",1301,"2021-08-02"
"GM","quantile",0.975,"2021-08-28","4 wk ahead inc death",1502,"2021-08-02"
"GM","quantile",0.99,"2021-08-28","4 wk ahead inc death",1722,"2021-08-02"
"GM","point",NA,"2021-08-07","1 wk ahead inc death",246,"2021-08-02"
"GM","point",NA,"2021-08-14","2 wk ahead inc death",340,"2021-08-02"
"GM","point",NA,"2021-08-21","3 wk ahead inc death",447,"2021-08-02"
"GM","point",NA,"2021-08-28","4 wk ahead inc death",556,"2021-08-02"
