"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.01,"2021-07-03","1 wk ahead inc death",67,"2021-06-28"
"PL","quantile",0.025,"2021-07-03","1 wk ahead inc death",71,"2021-06-28"
"PL","quantile",0.05,"2021-07-03","1 wk ahead inc death",74,"2021-06-28"
"PL","quantile",0.1,"2021-07-03","1 wk ahead inc death",79,"2021-06-28"
"PL","quantile",0.15,"2021-07-03","1 wk ahead inc death",82,"2021-06-28"
"PL","quantile",0.2,"2021-07-03","1 wk ahead inc death",84,"2021-06-28"
"PL","quantile",0.25,"2021-07-03","1 wk ahead inc death",87,"2021-06-28"
"PL","quantile",0.3,"2021-07-03","1 wk ahead inc death",88,"2021-06-28"
"PL","quantile",0.35,"2021-07-03","1 wk ahead inc death",90,"2021-06-28"
"PL","quantile",0.4,"2021-07-03","1 wk ahead inc death",92,"2021-06-28"
"PL","quantile",0.45,"2021-07-03","1 wk ahead inc death",94,"2021-06-28"
"PL","quantile",0.5,"2021-07-03","1 wk ahead inc death",95,"2021-06-28"
"PL","quantile",0.55,"2021-07-03","1 wk ahead inc death",97,"2021-06-28"
"PL","quantile",0.6,"2021-07-03","1 wk ahead inc death",99,"2021-06-28"
"PL","quantile",0.65,"2021-07-03","1 wk ahead inc death",101,"2021-06-28"
"PL","quantile",0.7,"2021-07-03","1 wk ahead inc death",103,"2021-06-28"
"PL","quantile",0.75,"2021-07-03","1 wk ahead inc death",105,"2021-06-28"
"PL","quantile",0.8,"2021-07-03","1 wk ahead inc death",108,"2021-06-28"
"PL","quantile",0.85,"2021-07-03","1 wk ahead inc death",111,"2021-06-28"
"PL","quantile",0.9,"2021-07-03","1 wk ahead inc death",115,"2021-06-28"
"PL","quantile",0.95,"2021-07-03","1 wk ahead inc death",121,"2021-06-28"
"PL","quantile",0.975,"2021-07-03","1 wk ahead inc death",126,"2021-06-28"
"PL","quantile",0.99,"2021-07-03","1 wk ahead inc death",134,"2021-06-28"
"PL","quantile",0.01,"2021-07-10","2 wk ahead inc death",41,"2021-06-28"
"PL","quantile",0.025,"2021-07-10","2 wk ahead inc death",44,"2021-06-28"
"PL","quantile",0.05,"2021-07-10","2 wk ahead inc death",47,"2021-06-28"
"PL","quantile",0.1,"2021-07-10","2 wk ahead inc death",51,"2021-06-28"
"PL","quantile",0.15,"2021-07-10","2 wk ahead inc death",53,"2021-06-28"
"PL","quantile",0.2,"2021-07-10","2 wk ahead inc death",55,"2021-06-28"
"PL","quantile",0.25,"2021-07-10","2 wk ahead inc death",57,"2021-06-28"
"PL","quantile",0.3,"2021-07-10","2 wk ahead inc death",59,"2021-06-28"
"PL","quantile",0.35,"2021-07-10","2 wk ahead inc death",61,"2021-06-28"
"PL","quantile",0.4,"2021-07-10","2 wk ahead inc death",62,"2021-06-28"
"PL","quantile",0.45,"2021-07-10","2 wk ahead inc death",64,"2021-06-28"
"PL","quantile",0.5,"2021-07-10","2 wk ahead inc death",65,"2021-06-28"
"PL","quantile",0.55,"2021-07-10","2 wk ahead inc death",66,"2021-06-28"
"PL","quantile",0.6,"2021-07-10","2 wk ahead inc death",68,"2021-06-28"
"PL","quantile",0.65,"2021-07-10","2 wk ahead inc death",70,"2021-06-28"
"PL","quantile",0.7,"2021-07-10","2 wk ahead inc death",71,"2021-06-28"
"PL","quantile",0.75,"2021-07-10","2 wk ahead inc death",74,"2021-06-28"
"PL","quantile",0.8,"2021-07-10","2 wk ahead inc death",76,"2021-06-28"
"PL","quantile",0.85,"2021-07-10","2 wk ahead inc death",79,"2021-06-28"
"PL","quantile",0.9,"2021-07-10","2 wk ahead inc death",84,"2021-06-28"
"PL","quantile",0.95,"2021-07-10","2 wk ahead inc death",90,"2021-06-28"
"PL","quantile",0.975,"2021-07-10","2 wk ahead inc death",95,"2021-06-28"
"PL","quantile",0.99,"2021-07-10","2 wk ahead inc death",102,"2021-06-28"
"PL","quantile",0.01,"2021-07-17","3 wk ahead inc death",24,"2021-06-28"
"PL","quantile",0.025,"2021-07-17","3 wk ahead inc death",27,"2021-06-28"
"PL","quantile",0.05,"2021-07-17","3 wk ahead inc death",29,"2021-06-28"
"PL","quantile",0.1,"2021-07-17","3 wk ahead inc death",32,"2021-06-28"
"PL","quantile",0.15,"2021-07-17","3 wk ahead inc death",34,"2021-06-28"
"PL","quantile",0.2,"2021-07-17","3 wk ahead inc death",36,"2021-06-28"
"PL","quantile",0.25,"2021-07-17","3 wk ahead inc death",38,"2021-06-28"
"PL","quantile",0.3,"2021-07-17","3 wk ahead inc death",39,"2021-06-28"
"PL","quantile",0.35,"2021-07-17","3 wk ahead inc death",40,"2021-06-28"
"PL","quantile",0.4,"2021-07-17","3 wk ahead inc death",42,"2021-06-28"
"PL","quantile",0.45,"2021-07-17","3 wk ahead inc death",43,"2021-06-28"
"PL","quantile",0.5,"2021-07-17","3 wk ahead inc death",44,"2021-06-28"
"PL","quantile",0.55,"2021-07-17","3 wk ahead inc death",46,"2021-06-28"
"PL","quantile",0.6,"2021-07-17","3 wk ahead inc death",47,"2021-06-28"
"PL","quantile",0.65,"2021-07-17","3 wk ahead inc death",49,"2021-06-28"
"PL","quantile",0.7,"2021-07-17","3 wk ahead inc death",50,"2021-06-28"
"PL","quantile",0.75,"2021-07-17","3 wk ahead inc death",52,"2021-06-28"
"PL","quantile",0.8,"2021-07-17","3 wk ahead inc death",55,"2021-06-28"
"PL","quantile",0.85,"2021-07-17","3 wk ahead inc death",57,"2021-06-28"
"PL","quantile",0.9,"2021-07-17","3 wk ahead inc death",61,"2021-06-28"
"PL","quantile",0.95,"2021-07-17","3 wk ahead inc death",66,"2021-06-28"
"PL","quantile",0.975,"2021-07-17","3 wk ahead inc death",72,"2021-06-28"
"PL","quantile",0.99,"2021-07-17","3 wk ahead inc death",78,"2021-06-28"
"PL","quantile",0.01,"2021-07-24","4 wk ahead inc death",14,"2021-06-28"
"PL","quantile",0.025,"2021-07-24","4 wk ahead inc death",16,"2021-06-28"
"PL","quantile",0.05,"2021-07-24","4 wk ahead inc death",18,"2021-06-28"
"PL","quantile",0.1,"2021-07-24","4 wk ahead inc death",20,"2021-06-28"
"PL","quantile",0.15,"2021-07-24","4 wk ahead inc death",22,"2021-06-28"
"PL","quantile",0.2,"2021-07-24","4 wk ahead inc death",23,"2021-06-28"
"PL","quantile",0.25,"2021-07-24","4 wk ahead inc death",24,"2021-06-28"
"PL","quantile",0.3,"2021-07-24","4 wk ahead inc death",26,"2021-06-28"
"PL","quantile",0.35,"2021-07-24","4 wk ahead inc death",27,"2021-06-28"
"PL","quantile",0.4,"2021-07-24","4 wk ahead inc death",28,"2021-06-28"
"PL","quantile",0.45,"2021-07-24","4 wk ahead inc death",29,"2021-06-28"
"PL","quantile",0.5,"2021-07-24","4 wk ahead inc death",30,"2021-06-28"
"PL","quantile",0.55,"2021-07-24","4 wk ahead inc death",32,"2021-06-28"
"PL","quantile",0.6,"2021-07-24","4 wk ahead inc death",33,"2021-06-28"
