"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-07-17","1 wk ahead inc death",118,"2021-07-12"
"GM","quantile",0.025,"2021-07-17","1 wk ahead inc death",123,"2021-07-12"
"GM","quantile",0.05,"2021-07-17","1 wk ahead inc death",128,"2021-07-12"
"GM","quantile",0.1,"2021-07-17","1 wk ahead inc death",134,"2021-07-12"
"GM","quantile",0.15,"2021-07-17","1 wk ahead inc death",138,"2021-07-12"
"GM","quantile",0.2,"2021-07-17","1 wk ahead inc death",141,"2021-07-12"
"GM","quantile",0.25,"2021-07-17","1 wk ahead inc death",144,"2021-07-12"
"GM","quantile",0.3,"2021-07-17","1 wk ahead inc death",147,"2021-07-12"
"GM","quantile",0.35,"2021-07-17","1 wk ahead inc death",149,"2021-07-12"
"GM","quantile",0.4,"2021-07-17","1 wk ahead inc death",152,"2021-07-12"
"GM","quantile",0.45,"2021-07-17","1 wk ahead inc death",154,"2021-07-12"
"GM","quantile",0.5,"2021-07-17","1 wk ahead inc death",156,"2021-07-12"
"GM","quantile",0.55,"2021-07-17","1 wk ahead inc death",159,"2021-07-12"
"GM","quantile",0.6,"2021-07-17","1 wk ahead inc death",165,"2021-07-12"
"GM","quantile",0.65,"2021-07-17","1 wk ahead inc death",171,"2021-07-12"
"GM","quantile",0.7,"2021-07-17","1 wk ahead inc death",175,"2021-07-12"
"GM","quantile",0.75,"2021-07-17","1 wk ahead inc death",178,"2021-07-12"
"GM","quantile",0.8,"2021-07-17","1 wk ahead inc death",184,"2021-07-12"
"GM","quantile",0.85,"2021-07-17","1 wk ahead inc death",196,"2021-07-12"
"GM","quantile",0.9,"2021-07-17","1 wk ahead inc death",210,"2021-07-12"
"GM","quantile",0.95,"2021-07-17","1 wk ahead inc death",233,"2021-07-12"
"GM","quantile",0.975,"2021-07-17","1 wk ahead inc death",246,"2021-07-12"
"GM","quantile",0.99,"2021-07-17","1 wk ahead inc death",260,"2021-07-12"
"GM","quantile",0.01,"2021-07-24","2 wk ahead inc death",81,"2021-07-12"
"GM","quantile",0.025,"2021-07-24","2 wk ahead inc death",87,"2021-07-12"
"GM","quantile",0.05,"2021-07-24","2 wk ahead inc death",92,"2021-07-12"
"GM","quantile",0.1,"2021-07-24","2 wk ahead inc death",98,"2021-07-12"
"GM","quantile",0.15,"2021-07-24","2 wk ahead inc death",106,"2021-07-12"
"GM","quantile",0.2,"2021-07-24","2 wk ahead inc death",113,"2021-07-12"
"GM","quantile",0.25,"2021-07-24","2 wk ahead inc death",119,"2021-07-12"
"GM","quantile",0.3,"2021-07-24","2 wk ahead inc death",125,"2021-07-12"
"GM","quantile",0.35,"2021-07-24","2 wk ahead inc death",132,"2021-07-12"
"GM","quantile",0.4,"2021-07-24","2 wk ahead inc death",138,"2021-07-12"
"GM","quantile",0.45,"2021-07-24","2 wk ahead inc death",144,"2021-07-12"
"GM","quantile",0.5,"2021-07-24","2 wk ahead inc death",147,"2021-07-12"
"GM","quantile",0.55,"2021-07-24","2 wk ahead inc death",150,"2021-07-12"
"GM","quantile",0.6,"2021-07-24","2 wk ahead inc death",153,"2021-07-12"
"GM","quantile",0.65,"2021-07-24","2 wk ahead inc death",156,"2021-07-12"
"GM","quantile",0.7,"2021-07-24","2 wk ahead inc death",160,"2021-07-12"
"GM","quantile",0.75,"2021-07-24","2 wk ahead inc death",164,"2021-07-12"
"GM","quantile",0.8,"2021-07-24","2 wk ahead inc death",172,"2021-07-12"
"GM","quantile",0.85,"2021-07-24","2 wk ahead inc death",182,"2021-07-12"
"GM","quantile",0.9,"2021-07-24","2 wk ahead inc death",195,"2021-07-12"
"GM","quantile",0.95,"2021-07-24","2 wk ahead inc death",216,"2021-07-12"
"GM","quantile",0.975,"2021-07-24","2 wk ahead inc death",235,"2021-07-12"
"GM","quantile",0.99,"2021-07-24","2 wk ahead inc death",261,"2021-07-12"
"GM","quantile",0.01,"2021-07-31","3 wk ahead inc death",85,"2021-07-12"
"GM","quantile",0.025,"2021-07-31","3 wk ahead inc death",93,"2021-07-12"
"GM","quantile",0.05,"2021-07-31","3 wk ahead inc death",100,"2021-07-12"
"GM","quantile",0.1,"2021-07-31","3 wk ahead inc death",107,"2021-07-12"
"GM","quantile",0.15,"2021-07-31","3 wk ahead inc death",113,"2021-07-12"
"GM","quantile",0.2,"2021-07-31","3 wk ahead inc death",117,"2021-07-12"
"GM","quantile",0.25,"2021-07-31","3 wk ahead inc death",121,"2021-07-12"
"GM","quantile",0.3,"2021-07-31","3 wk ahead inc death",124,"2021-07-12"
"GM","quantile",0.35,"2021-07-31","3 wk ahead inc death",127,"2021-07-12"
"GM","quantile",0.4,"2021-07-31","3 wk ahead inc death",131,"2021-07-12"
"GM","quantile",0.45,"2021-07-31","3 wk ahead inc death",134,"2021-07-12"
"GM","quantile",0.5,"2021-07-31","3 wk ahead inc death",137,"2021-07-12"
"GM","quantile",0.55,"2021-07-31","3 wk ahead inc death",140,"2021-07-12"
"GM","quantile",0.6,"2021-07-31","3 wk ahead inc death",144,"2021-07-12"
"GM","quantile",0.65,"2021-07-31","3 wk ahead inc death",147,"2021-07-12"
"GM","quantile",0.7,"2021-07-31","3 wk ahead inc death",151,"2021-07-12"
"GM","quantile",0.75,"2021-07-31","3 wk ahead inc death",156,"2021-07-12"
"GM","quantile",0.8,"2021-07-31","3 wk ahead inc death",161,"2021-07-12"
"GM","quantile",0.85,"2021-07-31","3 wk ahead inc death",167,"2021-07-12"
"GM","quantile",0.9,"2021-07-31","3 wk ahead inc death",180,"2021-07-12"
"GM","quantile",0.95,"2021-07-31","3 wk ahead inc death",204,"2021-07-12"
"GM","quantile",0.975,"2021-07-31","3 wk ahead inc death",227,"2021-07-12"
"GM","quantile",0.99,"2021-07-31","3 wk ahead inc death",257,"2021-07-12"
"GM","quantile",0.01,"2021-08-07","4 wk ahead inc death",81,"2021-07-12"
"GM","quantile",0.025,"2021-08-07","4 wk ahead inc death",89,"2021-07-12"
"GM","quantile",0.05,"2021-08-07","4 wk ahead inc death",95,"2021-07-12"
"GM","quantile",0.1,"2021-08-07","4 wk ahead inc death",104,"2021-07-12"
"GM","quantile",0.15,"2021-08-07","4 wk ahead inc death",109,"2021-07-12"
"GM","quantile",0.2,"2021-08-07","4 wk ahead inc death",114,"2021-07-12"
"GM","quantile",0.25,"2021-08-07","4 wk ahead inc death",118,"2021-07-12"
"GM","quantile",0.3,"2021-08-07","4 wk ahead inc death",122,"2021-07-12"
"GM","quantile",0.35,"2021-08-07","4 wk ahead inc death",126,"2021-07-12"
"GM","quantile",0.4,"2021-08-07","4 wk ahead inc death",130,"2021-07-12"
"GM","quantile",0.45,"2021-08-07","4 wk ahead inc death",134,"2021-07-12"
"GM","quantile",0.5,"2021-08-07","4 wk ahead inc death",138,"2021-07-12"
"GM","quantile",0.55,"2021-08-07","4 wk ahead inc death",141,"2021-07-12"
"GM","quantile",0.6,"2021-08-07","4 wk ahead inc death",146,"2021-07-12"
"GM","quantile",0.65,"2021-08-07","4 wk ahead inc death",150,"2021-07-12"
"GM","quantile",0.7,"2021-08-07","4 wk ahead inc death",155,"2021-07-12"
"GM","quantile",0.75,"2021-08-07","4 wk ahead inc death",160,"2021-07-12"
"GM","quantile",0.8,"2021-08-07","4 wk ahead inc death",166,"2021-07-12"
"GM","quantile",0.85,"2021-08-07","4 wk ahead inc death",173,"2021-07-12"
"GM","quantile",0.9,"2021-08-07","4 wk ahead inc death",183,"2021-07-12"
"GM","quantile",0.95,"2021-08-07","4 wk ahead inc death",202,"2021-07-12"
"GM","quantile",0.975,"2021-08-07","4 wk ahead inc death",229,"2021-07-12"
"GM","quantile",0.99,"2021-08-07","4 wk ahead inc death",265,"2021-07-12"
"GM","point",NA,"2021-07-17","1 wk ahead inc death",156,"2021-07-12"
"GM","point",NA,"2021-07-24","2 wk ahead inc death",147,"2021-07-12"
"GM","point",NA,"2021-07-31","3 wk ahead inc death",137,"2021-07-12"
"GM","point",NA,"2021-08-07","4 wk ahead inc death",138,"2021-07-12"
