"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.01,"2021-07-10","1 wk ahead inc death",173,"2021-07-05"
"GM","quantile",0.025,"2021-07-10","1 wk ahead inc death",180,"2021-07-05"
"GM","quantile",0.05,"2021-07-10","1 wk ahead inc death",187,"2021-07-05"
"GM","quantile",0.1,"2021-07-10","1 wk ahead inc death",195,"2021-07-05"
"GM","quantile",0.15,"2021-07-10","1 wk ahead inc death",199,"2021-07-05"
"GM","quantile",0.2,"2021-07-10","1 wk ahead inc death",203,"2021-07-05"
"GM","quantile",0.25,"2021-07-10","1 wk ahead inc death",205,"2021-07-05"
"GM","quantile",0.3,"2021-07-10","1 wk ahead inc death",208,"2021-07-05"
"GM","quantile",0.35,"2021-07-10","1 wk ahead inc death",210,"2021-07-05"
"GM","quantile",0.4,"2021-07-10","1 wk ahead inc death",213,"2021-07-05"
"GM","quantile",0.45,"2021-07-10","1 wk ahead inc death",215,"2021-07-05"
"GM","quantile",0.5,"2021-07-10","1 wk ahead inc death",217,"2021-07-05"
"GM","quantile",0.55,"2021-07-10","1 wk ahead inc death",220,"2021-07-05"
"GM","quantile",0.6,"2021-07-10","1 wk ahead inc death",222,"2021-07-05"
"GM","quantile",0.65,"2021-07-10","1 wk ahead inc death",224,"2021-07-05"
"GM","quantile",0.7,"2021-07-10","1 wk ahead inc death",227,"2021-07-05"
"GM","quantile",0.75,"2021-07-10","1 wk ahead inc death",230,"2021-07-05"
"GM","quantile",0.8,"2021-07-10","1 wk ahead inc death",233,"2021-07-05"
"GM","quantile",0.85,"2021-07-10","1 wk ahead inc death",237,"2021-07-05"
"GM","quantile",0.9,"2021-07-10","1 wk ahead inc death",242,"2021-07-05"
"GM","quantile",0.95,"2021-07-10","1 wk ahead inc death",250,"2021-07-05"
"GM","quantile",0.975,"2021-07-10","1 wk ahead inc death",257,"2021-07-05"
"GM","quantile",0.99,"2021-07-10","1 wk ahead inc death",265,"2021-07-05"
"GM","quantile",0.01,"2021-07-17","2 wk ahead inc death",122,"2021-07-05"
"GM","quantile",0.025,"2021-07-17","2 wk ahead inc death",128,"2021-07-05"
"GM","quantile",0.05,"2021-07-17","2 wk ahead inc death",134,"2021-07-05"
"GM","quantile",0.1,"2021-07-17","2 wk ahead inc death",141,"2021-07-05"
"GM","quantile",0.15,"2021-07-17","2 wk ahead inc death",146,"2021-07-05"
"GM","quantile",0.2,"2021-07-17","2 wk ahead inc death",150,"2021-07-05"
"GM","quantile",0.25,"2021-07-17","2 wk ahead inc death",153,"2021-07-05"
"GM","quantile",0.3,"2021-07-17","2 wk ahead inc death",157,"2021-07-05"
"GM","quantile",0.35,"2021-07-17","2 wk ahead inc death",160,"2021-07-05"
"GM","quantile",0.4,"2021-07-17","2 wk ahead inc death",163,"2021-07-05"
"GM","quantile",0.45,"2021-07-17","2 wk ahead inc death",165,"2021-07-05"
"GM","quantile",0.5,"2021-07-17","2 wk ahead inc death",168,"2021-07-05"
"GM","quantile",0.55,"2021-07-17","2 wk ahead inc death",171,"2021-07-05"
"GM","quantile",0.6,"2021-07-17","2 wk ahead inc death",174,"2021-07-05"
"GM","quantile",0.65,"2021-07-17","2 wk ahead inc death",178,"2021-07-05"
"GM","quantile",0.7,"2021-07-17","2 wk ahead inc death",181,"2021-07-05"
"GM","quantile",0.75,"2021-07-17","2 wk ahead inc death",185,"2021-07-05"
"GM","quantile",0.8,"2021-07-17","2 wk ahead inc death",190,"2021-07-05"
"GM","quantile",0.85,"2021-07-17","2 wk ahead inc death",195,"2021-07-05"
"GM","quantile",0.9,"2021-07-17","2 wk ahead inc death",202,"2021-07-05"
"GM","quantile",0.95,"2021-07-17","2 wk ahead inc death",213,"2021-07-05"
"GM","quantile",0.975,"2021-07-17","2 wk ahead inc death",222,"2021-07-05"
"GM","quantile",0.99,"2021-07-17","2 wk ahead inc death",234,"2021-07-05"
"GM","quantile",0.01,"2021-07-24","3 wk ahead inc death",92,"2021-07-05"
"GM","quantile",0.025,"2021-07-24","3 wk ahead inc death",99,"2021-07-05"
"GM","quantile",0.05,"2021-07-24","3 wk ahead inc death",105,"2021-07-05"
"GM","quantile",0.1,"2021-07-24","3 wk ahead inc death",113,"2021-07-05"
"GM","quantile",0.15,"2021-07-24","3 wk ahead inc death",118,"2021-07-05"
"GM","quantile",0.2,"2021-07-24","3 wk ahead inc death",123,"2021-07-05"
"GM","quantile",0.25,"2021-07-24","3 wk ahead inc death",127,"2021-07-05"
"GM","quantile",0.3,"2021-07-24","3 wk ahead inc death",131,"2021-07-05"
"GM","quantile",0.35,"2021-07-24","3 wk ahead inc death",134,"2021-07-05"
"GM","quantile",0.4,"2021-07-24","3 wk ahead inc death",138,"2021-07-05"
"GM","quantile",0.45,"2021-07-24","3 wk ahead inc death",142,"2021-07-05"
"GM","quantile",0.5,"2021-07-24","3 wk ahead inc death",145,"2021-07-05"
"GM","quantile",0.55,"2021-07-24","3 wk ahead inc death",149,"2021-07-05"
"GM","quantile",0.6,"2021-07-24","3 wk ahead inc death",152,"2021-07-05"
"GM","quantile",0.65,"2021-07-24","3 wk ahead inc death",157,"2021-07-05"
"GM","quantile",0.7,"2021-07-24","3 wk ahead inc death",161,"2021-07-05"
"GM","quantile",0.75,"2021-07-24","3 wk ahead inc death",166,"2021-07-05"
"GM","quantile",0.8,"2021-07-24","3 wk ahead inc death",171,"2021-07-05"
"GM","quantile",0.85,"2021-07-24","3 wk ahead inc death",178,"2021-07-05"
"GM","quantile",0.9,"2021-07-24","3 wk ahead inc death",187,"2021-07-05"
"GM","quantile",0.95,"2021-07-24","3 wk ahead inc death",201,"2021-07-05"
"GM","quantile",0.975,"2021-07-24","3 wk ahead inc death",214,"2021-07-05"
"GM","quantile",0.99,"2021-07-24","3 wk ahead inc death",231,"2021-07-05"
"GM","quantile",0.01,"2021-07-31","4 wk ahead inc death",74,"2021-07-05"
"GM","quantile",0.025,"2021-07-31","4 wk ahead inc death",81,"2021-07-05"
"GM","quantile",0.05,"2021-07-31","4 wk ahead inc death",87,"2021-07-05"
"GM","quantile",0.1,"2021-07-31","4 wk ahead inc death",95,"2021-07-05"
"GM","quantile",0.15,"2021-07-31","4 wk ahead inc death",101,"2021-07-05"
"GM","quantile",0.2,"2021-07-31","4 wk ahead inc death",106,"2021-07-05"
"GM","quantile",0.25,"2021-07-31","4 wk ahead inc death",111,"2021-07-05"
"GM","quantile",0.3,"2021-07-31","4 wk ahead inc death",115,"2021-07-05"
"GM","quantile",0.35,"2021-07-31","4 wk ahead inc death",119,"2021-07-05"
"GM","quantile",0.4,"2021-07-31","4 wk ahead inc death",123,"2021-07-05"
"GM","quantile",0.45,"2021-07-31","4 wk ahead inc death",127,"2021-07-05"
"GM","quantile",0.5,"2021-07-31","4 wk ahead inc death",131,"2021-07-05"
"GM","quantile",0.55,"2021-07-31","4 wk ahead inc death",136,"2021-07-05"
"GM","quantile",0.6,"2021-07-31","4 wk ahead inc death",140,"2021-07-05"
"GM","quantile",0.65,"2021-07-31","4 wk ahead inc death",145,"2021-07-05"
"GM","quantile",0.7,"2021-07-31","4 wk ahead inc death",150,"2021-07-05"
"GM","quantile",0.75,"2021-07-31","4 wk ahead inc death",156,"2021-07-05"
"GM","quantile",0.8,"2021-07-31","4 wk ahead inc death",163,"2021-07-05"
"GM","quantile",0.85,"2021-07-31","4 wk ahead inc death",171,"2021-07-05"
"GM","quantile",0.9,"2021-07-31","4 wk ahead inc death",183,"2021-07-05"
"GM","quantile",0.95,"2021-07-31","4 wk ahead inc death",211,"2021-07-05"
"GM","quantile",0.975,"2021-07-31","4 wk ahead inc death",242,"2021-07-05"
"GM","quantile",0.99,"2021-07-31","4 wk ahead inc death",274,"2021-07-05"
"GM","point",NA,"2021-07-10","1 wk ahead inc death",217,"2021-07-05"
"GM","point",NA,"2021-07-17","2 wk ahead inc death",168,"2021-07-05"
"GM","point",NA,"2021-07-24","3 wk ahead inc death",145,"2021-07-05"
"GM","point",NA,"2021-07-31","4 wk ahead inc death",131,"2021-07-05"
