forecast_date,target_end_date,target,location,type,quantile,location_name,value
2022-01-17,2022-01-22,1 wk ahead cum death,PL,point,NA,Poland,104286
2022-01-17,2022-01-22,1 wk ahead inc death,PL,point,NA,Poland,2016
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.01,Poland,103904
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.025,Poland,103943
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.05,Poland,104000
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.1,Poland,104114
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.15,Poland,104160
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.2,Poland,104187
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.25,Poland,104213
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.3,Poland,104238
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.35,Poland,104252
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.4,Poland,104261
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.45,Poland,104274
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.5,Poland,104288
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.55,Poland,104306
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.6,Poland,104324
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.65,Poland,104340
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.7,Poland,104352
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.75,Poland,104368
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.8,Poland,104384
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.85,Poland,104407
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.9,Poland,104448
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.95,Poland,104535
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.975,Poland,104575
2022-01-17,2022-01-22,1 wk ahead cum death,PL,quantile,0.99,Poland,104597
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.01,Poland,1634
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.025,Poland,1673
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.05,Poland,1730
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.1,Poland,1844
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.15,Poland,1890
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.2,Poland,1917
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.25,Poland,1943
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.3,Poland,1968
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.35,Poland,1982
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.4,Poland,1991
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.45,Poland,2004
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.5,Poland,2018
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.55,Poland,2036
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.6,Poland,2054
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.65,Poland,2070
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.7,Poland,2082
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.75,Poland,2098
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.8,Poland,2114
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.85,Poland,2137
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.9,Poland,2178
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.95,Poland,2265
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.975,Poland,2305
2022-01-17,2022-01-22,1 wk ahead inc death,PL,quantile,0.99,Poland,2327
2022-01-17,2022-01-29,2 wk ahead cum death,PL,point,NA,Poland,106862
2022-01-17,2022-01-29,2 wk ahead inc death,PL,point,NA,Poland,2576
2022-01-17,2022-01-29,2 wk ahead cum death,PL,quantile,0.01,Poland,105988
2022-01-17,2022-01-29,2 wk ahead cum death,PL,quantile,0.025,Poland,106077
2022-01-17,2022-01-29,2 wk ahead cum death,PL,quantile,0.05,Poland,106178
2022-01-17,2022-01-29,2 wk ahead cum death,PL,quantile,0.1,Poland,106344
2022-01-17,2022-01-29,2 wk ahead cum death,PL,quantile,0.15,Poland,106426
2022-01-17,2022-01-29,2 wk ahead cum death,PL,quantile,0.2,Poland,106480
2022-01-17,2022-01-29,2 wk ahead cum death,PL,quantile,0.25,Poland,106542
2022-01-17,2022-01-29,2 wk ahead cum death,PL,quantile,0.3,Poland,106594
2022-01-17,2022-01-29,2 wk ahead cum death,PL,quantile,0.35,Poland,106635
2022-01-17,2022-01-29,2 wk ahead cum death,PL,quantile,0.4,Poland,106677
2022-01-17,2022-01-29,2 wk ahead cum death,PL,quantile,0.45,Poland,106726
