forecast_date,target_end_date,target,location,type,quantile,location_name,value
2022-03-28,2022-04-02,1 wk ahead cum death,PL,point,NA,Poland,115294
2022-03-28,2022-04-02,1 wk ahead inc death,PL,point,NA,Poland,473
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.01,Poland,115150
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.025,Poland,115163
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.05,Poland,115175
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.1,Poland,115192
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.15,Poland,115206
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.2,Poland,115221
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.25,Poland,115233
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.3,Poland,115244
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.35,Poland,115253
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.4,Poland,115263
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.45,Poland,115273
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.5,Poland,115283
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.55,Poland,115293
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.6,Poland,115302
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.65,Poland,115315
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.7,Poland,115331
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.75,Poland,115351
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.8,Poland,115374
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.85,Poland,115395
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.9,Poland,115419
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.95,Poland,115439
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.975,Poland,115456
2022-03-28,2022-04-02,1 wk ahead cum death,PL,quantile,0.99,Poland,115468
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.01,Poland,329
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.025,Poland,342
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.05,Poland,354
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.1,Poland,371
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.15,Poland,385
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.2,Poland,400
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.25,Poland,412
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.3,Poland,423
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.35,Poland,432
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.4,Poland,442
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.45,Poland,452
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.5,Poland,462
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.55,Poland,472
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.6,Poland,481
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.65,Poland,494
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.7,Poland,510
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.75,Poland,530
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.8,Poland,553
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.85,Poland,574
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.9,Poland,598
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.95,Poland,618
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.975,Poland,635
2022-03-28,2022-04-02,1 wk ahead inc death,PL,quantile,0.99,Poland,647
2022-03-28,2022-04-09,2 wk ahead cum death,PL,point,NA,Poland,115656
2022-03-28,2022-04-09,2 wk ahead inc death,PL,point,NA,Poland,362
2022-03-28,2022-04-09,2 wk ahead cum death,PL,quantile,0.01,Poland,115395
2022-03-28,2022-04-09,2 wk ahead cum death,PL,quantile,0.025,Poland,115417
2022-03-28,2022-04-09,2 wk ahead cum death,PL,quantile,0.05,Poland,115440
