forecast_date,target,target_end_date,location,type,quantile,value,location_name
2021-03-28,1 day ahead cum death,2021-03-29,PL,quantile,0.01,51923,Poland
2021-03-28,2 day ahead cum death,2021-03-30,PL,quantile,0.01,52290,Poland
2021-03-28,3 day ahead cum death,2021-03-31,PL,quantile,0.01,52816.99,Poland
2021-03-28,4 day ahead cum death,2021-04-01,PL,quantile,0.01,53277.99,Poland
2021-03-28,5 day ahead cum death,2021-04-02,PL,quantile,0.01,53700.98,Poland
2021-03-28,6 day ahead cum death,2021-04-03,PL,quantile,0.01,54109.99,Poland
2021-03-28,7 day ahead cum death,2021-04-04,PL,quantile,0.01,54267.98,Poland
2021-03-28,8 day ahead cum death,2021-04-05,PL,quantile,0.01,54318.97,Poland
2021-03-28,9 day ahead cum death,2021-04-06,PL,quantile,0.01,54698.98,Poland
2021-03-28,10 day ahead cum death,2021-04-07,PL,quantile,0.01,55228.99,Poland
2021-03-28,11 day ahead cum death,2021-04-08,PL,quantile,0.01,55632.96,Poland
2021-03-28,12 day ahead cum death,2021-04-09,PL,quantile,0.01,56043.98,Poland
2021-03-28,13 day ahead cum death,2021-04-10,PL,quantile,0.01,56417.92,Poland
2021-03-28,14 day ahead cum death,2021-04-11,PL,quantile,0.01,56554.99,Poland
2021-03-28,15 day ahead cum death,2021-04-12,PL,quantile,0.01,56607.9,Poland
2021-03-28,16 day ahead cum death,2021-04-13,PL,quantile,0.01,56907.99,Poland
2021-03-28,17 day ahead cum death,2021-04-14,PL,quantile,0.01,57347.69,Poland
2021-03-28,18 day ahead cum death,2021-04-15,PL,quantile,0.01,57694.98,Poland
2021-03-28,19 day ahead cum death,2021-04-16,PL,quantile,0.01,58021.97,Poland
2021-03-28,20 day ahead cum death,2021-04-17,PL,quantile,0.01,58292.89,Poland
2021-03-28,21 day ahead cum death,2021-04-18,PL,quantile,0.01,58390.88,Poland
2021-03-28,22 day ahead cum death,2021-04-19,PL,quantile,0.01,58446.73,Poland
2021-03-28,23 day ahead cum death,2021-04-20,PL,quantile,0.01,58717.65,Poland
2021-03-28,24 day ahead cum death,2021-04-21,PL,quantile,0.01,59065.84,Poland
2021-03-28,25 day ahead cum death,2021-04-22,PL,quantile,0.01,59330.92,Poland
