forecast_date,target,target_end_date,location,type,quantile,value,location_name
2021-03-24,1 day ahead cum death,2021-03-25,GM,quantile,0.01,75530.99,Germany
2021-03-24,2 day ahead cum death,2021-03-26,GM,quantile,0.01,75575,Germany
2021-03-24,3 day ahead cum death,2021-03-27,GM,quantile,0.01,75622.97,Germany
2021-03-24,4 day ahead cum death,2021-03-28,GM,quantile,0.01,75665,Germany
2021-03-24,5 day ahead cum death,2021-03-29,GM,quantile,0.01,75712.98,Germany
2021-03-24,6 day ahead cum death,2021-03-30,GM,quantile,0.01,75764.96,Germany
2021-03-24,7 day ahead cum death,2021-03-31,GM,quantile,0.01,75820.94,Germany
2021-03-24,8 day ahead cum death,2021-04-01,GM,quantile,0.01,75878.94,Germany
2021-03-24,9 day ahead cum death,2021-04-02,GM,quantile,0.01,75940.93,Germany
2021-03-24,10 day ahead cum death,2021-04-03,GM,quantile,0.01,75997.99,Germany
2021-03-24,11 day ahead cum death,2021-04-04,GM,quantile,0.01,76055.94,Germany
2021-03-24,12 day ahead cum death,2021-04-05,GM,quantile,0.01,76120.93,Germany
2021-03-24,13 day ahead cum death,2021-04-06,GM,quantile,0.01,76189.98,Germany
2021-03-24,14 day ahead cum death,2021-04-07,GM,quantile,0.01,76266.95,Germany
2021-03-24,15 day ahead cum death,2021-04-08,GM,quantile,0.01,76349.89,Germany
2021-03-24,16 day ahead cum death,2021-04-09,GM,quantile,0.01,76427.89,Germany
2021-03-24,17 day ahead cum death,2021-04-10,GM,quantile,0.01,76507.9,Germany
2021-03-24,18 day ahead cum death,2021-04-11,GM,quantile,0.01,76546.89,Germany
2021-03-24,19 day ahead cum death,2021-04-12,GM,quantile,0.01,76603.99,Germany
2021-03-24,20 day ahead cum death,2021-04-13,GM,quantile,0.01,76671.93,Germany
2021-03-24,21 day ahead cum death,2021-04-14,GM,quantile,0.01,76741.85,Germany
2021-03-24,22 day ahead cum death,2021-04-15,GM,quantile,0.01,76789.98,Germany
2021-03-24,23 day ahead cum death,2021-04-16,GM,quantile,0.01,76850.7,Germany
2021-03-24,24 day ahead cum death,2021-04-17,GM,quantile,0.01,76889.69,Germany
2021-03-24,25 day ahead cum death,2021-04-18,GM,quantile,0.01,76926.54,Germany
2021-03-24,26 day ahead cum death,2021-04-19,GM,quantile,0.01,76979.7,Germany
2021-03-24,27 day ahead cum death,2021-04-20,GM,quantile,0.01,77025.94,Germany
2021-03-24,28 day ahead cum death,2021-04-21,GM,quantile,0.01,77089.98,Germany
2021-03-24,29 day ahead cum death,2021-04-22,GM,quantile,0.01,77158.96,Germany
2021-03-24,30 day ahead cum death,2021-04-23,GM,quantile,0.01,77226.85,Germany
2021-03-24,31 day ahead cum death,2021-04-24,GM,quantile,0.01,77260.95,Germany
2021-03-24,32 day ahead cum death,2021-04-25,GM,quantile,0.01,77288.98,Germany
2021-03-24,33 day ahead cum death,2021-04-26,GM,quantile,0.01,77344.84,Germany
2021-03-24,34 day ahead cum death,2021-04-27,GM,quantile,0.01,77389,Germany
2021-03-24,35 day ahead cum death,2021-04-28,GM,quantile,0.01,77454.85,Germany
2021-03-24,36 day ahead cum death,2021-04-29,GM,quantile,0.01,77508.92,Germany
2021-03-24,37 day ahead cum death,2021-04-30,GM,quantile,0.01,77550.92,Germany
2021-03-24,38 day ahead cum death,2021-05-01,GM,quantile,0.01,77568.97,Germany
2021-03-24,39 day ahead cum death,2021-05-02,GM,quantile,0.01,77592.99,Germany
2021-03-24,40 day ahead cum death,2021-05-03,GM,quantile,0.01,77640.92,Germany
2021-03-24,41 day ahead cum death,2021-05-04,GM,quantile,0.01,77690.94,Germany
2021-03-24,42 day ahead cum death,2021-05-05,GM,quantile,0.01,77722.96,Germany
2021-03-24,43 day ahead cum death,2021-05-06,GM,quantile,0.01,77751.96,Germany
2021-03-24,44 day ahead cum death,2021-05-07,GM,quantile,0.01,77773.97,Germany
2021-03-24,45 day ahead cum death,2021-05-08,GM,quantile,0.01,77801.85,Germany
2021-03-24,46 day ahead cum death,2021-05-09,GM,quantile,0.01,77830.81,Germany
2021-03-24,47 day ahead cum death,2021-05-10,GM,quantile,0.01,77842.95,Germany
2021-03-24,48 day ahead cum death,2021-05-11,GM,quantile,0.01,77860.9,Germany
2021-03-24,1 day ahead cum death,2021-03-25,GM,quantile,0.025,75582,Germany
