"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.01,108,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.025,112,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.05,115,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.1,120,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.15,123,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.2,125,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.25,127,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.3,129,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.35,131,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.4,133,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.45,134,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.5,136,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.55,138,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.6,140,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.65,141,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.7,143,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.75,146,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.8,148,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.85,151,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.9,155,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.95,160,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.975,165,"2021-08-09"
"1 wk ahead inc death","2021-08-14","GM","quantile",0.99,172,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.01,122,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.025,131,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.05,140,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.1,150,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.15,158,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.2,164,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.25,169,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.3,175,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.35,180,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.4,184,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.45,189,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.5,194,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.55,199,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.6,204,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.65,210,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.7,215,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.75,222,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.8,230,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.85,239,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.9,251,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.95,270,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.975,287,"2021-08-09"
"2 wk ahead inc death","2021-08-21","GM","quantile",0.99,309,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.01,136,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.025,152,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.05,167,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.1,187,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.15,201,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.2,213,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.25,224,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.3,234,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.35,244,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.4,254,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.45,264,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.5,274,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.55,285,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.6,296,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.65,308,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.7,321,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.75,336,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.8,353,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.85,374,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.9,403,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.95,449,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.975,494,"2021-08-09"
"3 wk ahead inc death","2021-08-28","GM","quantile",0.99,551,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.01,132,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.025,152,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.05,173,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.1,200,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.15,221,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.2,238,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.25,255,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.3,271,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.35,286,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.4,302,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.45,318,"2021-08-09"
"4 wk ahead inc death","2021-09-04","GM","quantile",0.5,334,"2021-08-09"
