"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.01,95,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.025,100,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.05,105,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.1,112,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.15,116,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.2,120,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.25,123,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.3,126,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.35,129,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.4,131,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.45,134,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.5,137,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.55,140,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.6,142,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.65,146,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.7,149,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.75,152,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.8,156,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.85,161,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.9,168,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.95,178,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.975,187,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","quantile",0.99,198,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.01,114,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.025,122,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.05,130,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.1,139,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.15,146,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.2,152,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.25,157,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.3,161,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.35,166,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.4,170,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.45,174,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.5,178,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.55,183,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.6,187,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.65,192,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.7,197,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.75,203,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.8,210,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.85,218,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.9,228,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.95,244,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.975,260,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","quantile",0.99,279,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.01,129,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.025,140,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.05,151,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.1,164,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.15,173,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.2,181,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.25,188,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.3,194,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.35,200,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.4,206,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.45,213,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.5,219,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.55,225,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.6,232,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.65,239,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.7,246,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.75,255,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.8,264,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.85,276,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.9,292,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.95,317,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.975,341,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","quantile",0.99,370,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.01,141,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.025,155,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.05,169,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.1,185,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.15,198,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.2,208,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.25,217,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.3,226,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.35,234,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.4,242,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.45,250,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.5,258,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.55,267,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.6,276,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.65,285,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.7,296,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.75,308,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.8,321,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.85,338,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.9,360,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.95,396,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.975,429,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","quantile",0.99,472,"2021-08-23"
"1 wk ahead inc death","2021-08-28","GM","point",NA,137,"2021-08-23"
"2 wk ahead inc death","2021-09-04","GM","point",NA,178,"2021-08-23"
"3 wk ahead inc death","2021-09-11","GM","point",NA,219,"2021-08-23"
"4 wk ahead inc death","2021-09-18","GM","point",NA,258,"2021-08-23"
