"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.01,9,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.025,9,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.05,10,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.1,11,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.15,11,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.2,12,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.25,12,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.3,13,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.35,13,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.4,13,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.45,14,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.5,14,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.55,14,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.6,15,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.65,15,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.7,16,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.75,16,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.8,17,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.85,17,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.9,18,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.95,19,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.975,21,"2021-08-16"
"1 wk ahead inc death","2021-08-21","PL","quantile",0.99,22,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.01,10,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.025,11,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.05,12,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.1,14,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.15,14,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.2,15,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.25,16,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.3,17,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.35,17,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.4,18,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.45,18,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.5,19,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.55,20,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.6,20,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.65,21,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.7,22,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.75,23,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.8,24,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.85,25,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.9,27,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.95,30,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.975,32,"2021-08-16"
"2 wk ahead inc death","2021-08-28","PL","quantile",0.99,35,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.01,12,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.025,14,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.05,15,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.1,17,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.15,19,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.2,20,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.25,21,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.3,22,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.35,23,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.4,24,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.45,25,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.5,26,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.55,27,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.6,28,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.65,30,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.7,31,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.75,33,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.8,35,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.85,37,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.9,40,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.95,45,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.975,50,"2021-08-16"
"3 wk ahead inc death","2021-09-04","PL","quantile",0.99,57,"2021-08-16"
"4 wk ahead inc death","2021-09-11","PL","quantile",0.01,14,"2021-08-16"
"4 wk ahead inc death","2021-09-11","PL","quantile",0.025,16,"2021-08-16"
"4 wk ahead inc death","2021-09-11","PL","quantile",0.05,18,"2021-08-16"
"4 wk ahead inc death","2021-09-11","PL","quantile",0.1,21,"2021-08-16"
"4 wk ahead inc death","2021-09-11","PL","quantile",0.15,23,"2021-08-16"
"4 wk ahead inc death","2021-09-11","PL","quantile",0.2,25,"2021-08-16"
"4 wk ahead inc death","2021-09-11","PL","quantile",0.25,26,"2021-08-16"
"4 wk ahead inc death","2021-09-11","PL","quantile",0.3,28,"2021-08-16"
"4 wk ahead inc death","2021-09-11","PL","quantile",0.35,29,"2021-08-16"
"4 wk ahead inc death","2021-09-11","PL","quantile",0.4,31,"2021-08-16"
