"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.01,28,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.025,28,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.05,29,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.1,29,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.15,29,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.2,30,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.25,30,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.3,30,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.35,30,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.4,31,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.45,31,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.5,31,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.55,31,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.6,31,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.65,32,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.7,32,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.75,32,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.8,32,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.85,33,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.9,33,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.95,34,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.975,34,"2021-08-09"
"1 wk ahead inc death","2021-08-14","PL","quantile",0.99,35,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.01,31,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.025,33,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.05,34,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.1,36,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.15,37,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.2,38,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.25,39,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.3,40,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.35,41,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.4,41,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.45,42,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.5,43,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.55,44,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.6,44,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.65,45,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.7,46,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.75,47,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.8,48,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.85,49,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.9,51,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.95,53,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.975,56,"2021-08-09"
"2 wk ahead inc death","2021-08-21","PL","quantile",0.99,58,"2021-08-09"
"3 wk ahead inc death","2021-08-28","PL","quantile",0.01,34,"2021-08-09"
"3 wk ahead inc death","2021-08-28","PL","quantile",0.025,37,"2021-08-09"
"3 wk ahead inc death","2021-08-28","PL","quantile",0.05,39,"2021-08-09"
"3 wk ahead inc death","2021-08-28","PL","quantile",0.1,43,"2021-08-09"
"3 wk ahead inc death","2021-08-28","PL","quantile",0.15,45,"2021-08-09"
"3 wk ahead inc death","2021-08-28","PL","quantile",0.2,47,"2021-08-09"
