"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.01,173,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.025,183,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.05,192,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.1,202,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.15,210,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.2,216,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.25,222,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.3,227,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.35,231,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.4,236,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.45,241,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.5,245,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.55,250,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.6,255,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.65,260,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.7,265,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.75,271,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.8,278,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.85,286,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.9,297,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.95,314,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.975,329,"2021-08-30"
"1 wk ahead inc death","2021-09-04","GM","quantile",0.99,348,"2021-08-30"
"2 wk ahead inc death","2021-09-11","GM","quantile",0.01,233,"2021-08-30"
"2 wk ahead inc death","2021-09-11","GM","quantile",0.025,252,"2021-08-30"
"2 wk ahead inc death","2021-09-11","GM","quantile",0.05,269,"2021-08-30"
"2 wk ahead inc death","2021-09-11","GM","quantile",0.1,290,"2021-08-30"
"2 wk ahead inc death","2021-09-11","GM","quantile",0.15,305,"2021-08-30"
"2 wk ahead inc death","2021-09-11","GM","quantile",0.2,318,"2021-08-30"
"2 wk ahead inc death","2021-09-11","GM","quantile",0.25,329,"2021-08-30"
"2 wk ahead inc death","2021-09-11","GM","quantile",0.3,340,"2021-08-30"
"2 wk ahead inc death","2021-09-11","GM","quantile",0.35,350,"2021-08-30"
"2 wk ahead inc death","2021-09-11","GM","quantile",0.4,360,"2021-08-30"
