"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.01,180,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.025,188,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.05,195,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.1,203,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.15,206,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.2,208,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.25,210,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.3,211,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.35,213,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.4,214,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.45,216,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.5,218,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.55,221,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.6,224,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.65,228,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.7,231,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.75,236,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.8,240,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.85,246,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.9,253,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.95,264,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.975,274,"2021-07-05"
"1 wk ahead inc death","2021-07-10","GM","quantile",0.99,286,"2021-07-05"
"2 wk ahead inc death","2021-07-17","GM","quantile",0.01,139,"2021-07-05"
"2 wk ahead inc death","2021-07-17","GM","quantile",0.025,145,"2021-07-05"
