"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.01,93,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.025,96,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.05,99,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.1,103,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.15,105,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.2,107,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.25,109,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.3,111,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.35,113,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.4,114,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.45,115,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.5,117,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.55,118,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.6,120,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.65,122,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.7,123,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.75,125,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.8,127,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.85,130,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.9,133,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.95,138,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.975,142,"2021-06-28"
"1 wk ahead inc death","2021-07-03","PL","quantile",0.99,148,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.01,56,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.025,60,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.05,63,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.1,67,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.15,70,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.2,72,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.25,74,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.3,76,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.35,78,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.4,80,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.45,81,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.5,83,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.55,85,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.6,87,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.65,89,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.7,91,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.75,93,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.8,96,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.85,99,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.9,103,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.95,110,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.975,115,"2021-06-28"
"2 wk ahead inc death","2021-07-10","PL","quantile",0.99,123,"2021-06-28"
"3 wk ahead inc death","2021-07-17","PL","quantile",0.01,35,"2021-06-28"
"3 wk ahead inc death","2021-07-17","PL","quantile",0.025,38,"2021-06-28"
"3 wk ahead inc death","2021-07-17","PL","quantile",0.05,41,"2021-06-28"
"3 wk ahead inc death","2021-07-17","PL","quantile",0.1,44,"2021-06-28"
"3 wk ahead inc death","2021-07-17","PL","quantile",0.15,47,"2021-06-28"
"3 wk ahead inc death","2021-07-17","PL","quantile",0.2,49,"2021-06-28"
"3 wk ahead inc death","2021-07-17","PL","quantile",0.25,51,"2021-06-28"
"3 wk ahead inc death","2021-07-17","PL","quantile",0.3,53,"2021-06-28"
