"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.01,32,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.025,35,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.05,38,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.1,42,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.15,46,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.2,48,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.25,51,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.3,54,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.35,57,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.4,59,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.45,62,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.5,65,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.55,68,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.6,72,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.65,76,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.7,80,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.75,85,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.8,91,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.85,99,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.9,111,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.95,131,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.975,152,"2021-07-12"
"1 wk ahead inc death","2021-07-17","PL","quantile",0.99,182,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.01,23,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.025,26,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.05,29,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.1,34,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.15,37,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.2,41,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.25,44,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.3,47,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.35,50,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.4,53,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.45,57,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.5,60,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.55,64,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.6,68,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.65,73,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.7,79,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.75,85,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.8,93,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.85,103,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.9,118,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.95,145,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.975,174,"2021-07-12"
"2 wk ahead inc death","2021-07-24","PL","quantile",0.99,215,"2021-07-12"
"3 wk ahead inc death","2021-07-31","PL","quantile",0.01,20,"2021-07-12"
"3 wk ahead inc death","2021-07-31","PL","quantile",0.025,24,"2021-07-12"
