"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.01,12,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.025,13,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.05,14,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.1,16,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.15,17,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.2,19,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.25,20,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.3,21,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.35,22,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.4,23,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.45,24,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.5,25,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.55,26,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.6,28,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.65,29,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.7,31,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.75,33,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.8,36,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.85,39,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.9,43,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.95,51,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.975,60,"2021-07-26"
"1 wk ahead inc death","2021-07-31","PL","quantile",0.99,72,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.01,8,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.025,10,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.05,11,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.1,13,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.15,14,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.2,15,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.25,16,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.3,18,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.35,19,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.4,20,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.45,21,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.5,22,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.55,24,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.6,25,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.65,27,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.7,29,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.75,32,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.8,35,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.85,38,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.9,44,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.95,54,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.975,65,"2021-07-26"
"2 wk ahead inc death","2021-08-07","PL","quantile",0.99,80,"2021-07-26"
"3 wk ahead inc death","2021-08-14","PL","quantile",0.01,7,"2021-07-26"
"3 wk ahead inc death","2021-08-14","PL","quantile",0.025,9,"2021-07-26"
"3 wk ahead inc death","2021-08-14","PL","quantile",0.05,10,"2021-07-26"
"3 wk ahead inc death","2021-08-14","PL","quantile",0.1,12,"2021-07-26"
"3 wk ahead inc death","2021-08-14","PL","quantile",0.15,13,"2021-07-26"
"3 wk ahead inc death","2021-08-14","PL","quantile",0.2,14,"2021-07-26"
"3 wk ahead inc death","2021-08-14","PL","quantile",0.25,16,"2021-07-26"
"3 wk ahead inc death","2021-08-14","PL","quantile",0.3,17,"2021-07-26"
"3 wk ahead inc death","2021-08-14","PL","quantile",0.35,18,"2021-07-26"
"3 wk ahead inc death","2021-08-14","PL","quantile",0.4,20,"2021-07-26"
"3 wk ahead inc death","2021-08-14","PL","quantile",0.45,21,"2021-07-26"
