"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","point",NA,527
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.01,173
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.025,200
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.05,232
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.1,268
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.15,296
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.2,326
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.25,359
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.3,396
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.35,426
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.4,458
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.45,493
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.5,527
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.55,570
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.6,614
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.65,660
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.7,711
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.75,791
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.8,882
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.85,982
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.9,1094
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.95,1296
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.975,1535
"GM","2022-05-01","2022-05-07","1 wk ahead inc death","quantile",0.99,1819
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","point",NA,446
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.01,103
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.025,124
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.05,149
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.1,180
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.15,204
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.2,232
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.25,263
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.3,298
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.35,330
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.4,366
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.45,406
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.5,446
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.55,498
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.6,552
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.65,611
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.7,677
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.75,776
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.8,890
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.85,1020
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.9,1170
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.95,1437
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.975,1766
"GM","2022-05-01","2022-05-14","2 wk ahead inc death","quantile",0.99,2171
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","point",NA,377
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.01,62
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.025,77
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.05,96
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.1,121
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.15,141
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.2,165
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.25,192
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.3,225
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.35,256
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.4,292
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.45,332
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.5,377
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.55,432
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.6,492
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.65,561
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.7,639
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.75,751
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.8,884
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.85,1039
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.9,1222
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.95,1546
"GM","2022-05-01","2022-05-21","3 wk ahead inc death","quantile",0.975,1956
