"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","point",NA,111
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.01,40
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.025,46
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.05,53
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.1,60
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.15,66
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.2,72
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.25,79
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.3,87
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.35,92
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.4,99
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.45,105
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.5,111
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.55,120
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.6,128
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.65,136
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.7,146
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.75,161
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.8,178
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.85,197
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.9,217
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.95,255
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.975,300
"PL","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.99,352
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","point",NA,68
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.01,17
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.025,21
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.05,25
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.1,30
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.15,33
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.2,37
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.25,42
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.3,47
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.35,52
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.4,57
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.45,63
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.5,68
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.55,76
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.6,83
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.65,92
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.7,101
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.75,115
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.8,131
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.85,149
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.9,170
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.95,209
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.975,255
"PL","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.99,313
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","point",NA,41
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.01,7
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.025,9
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.05,11
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.1,14
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.15,16
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.2,19
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.25,22
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.3,25
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.35,29
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.4,33
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.45,37
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.5,41
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.55,48
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.6,54
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.65,61
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.7,69
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.75,81
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.8,96
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.85,112
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.9,132
"PL","2022-04-03","2022-04-23","3 wk ahead inc death","quantile",0.95,169
