"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","point",NA,277
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.01,97
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.025,112
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.05,128
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.1,148
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.15,162
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.2,177
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.25,195
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.3,213
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.35,228
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.4,244
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.45,261
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.5,277
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.55,299
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.6,320
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.65,342
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.7,366
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.75,405
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.8,449
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.85,497
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.9,551
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.95,648
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.975,762
"GM","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.99,896
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","point",NA,194
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.01,48
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.025,58
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.05,69
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.1,82
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.15,93
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.2,105
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.25,118
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.3,133
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.35,147
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.4,161
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.45,178
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.5,194
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.55,216
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.6,237
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.65,262
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.7,288
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.75,328
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.8,375
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.85,427
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.9,487
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.95,595
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.975,727
"GM","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.99,889
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","point",NA,137
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.01,24
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.025,30
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.05,37
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.1,46
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.15,53
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.2,62
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.25,72
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.3,84
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.35,95
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.4,108
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.45,122
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.5,137
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.55,156
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.6,177
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.65,201
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.7,228
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.75,267
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.8,313
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.85,367
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.9,430
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.95,544
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.975,687
"GM","2022-04-17","2022-05-07","3 wk ahead inc death","quantile",0.99,869
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","point",NA,97
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.01,12
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.025,16
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.05,20
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.1,26
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.15,31
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.2,37
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.25,44
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.3,53
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.35,62
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.4,72
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.45,84
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.5,97
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.55,114
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.6,133
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.65,155
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.7,180
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.75,217
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.8,261
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.85,314
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.9,377
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.95,492
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.975,641
"GM","2022-04-17","2022-05-14","4 wk ahead inc death","quantile",0.99,835
