"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","point",NA,14
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.01,4
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.025,5
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.05,6
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.1,7
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.15,7
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.2,8
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.25,9
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.3,10
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.35,11
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.4,12
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.45,13
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.5,14
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.55,15
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.6,16
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.65,17
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.7,18
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.75,21
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.8,23
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.85,26
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.9,29
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.95,34
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.975,40
"PL","2022-05-29","2022-06-04","1 wk ahead inc death","quantile",0.99,48
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","point",NA,10
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.01,2
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.025,3
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.05,3
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.1,4
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.15,5
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.2,5
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.25,6
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.3,7
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.35,8
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.4,9
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.45,9
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.5,10
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.55,12
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.6,13
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.65,15
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.7,16
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.75,19
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.8,22
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.85,25
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.9,29
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.95,36
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.975,45
"PL","2022-05-29","2022-06-11","2 wk ahead inc death","quantile",0.99,56
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","point",NA,8
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.01,1
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.025,1
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.05,2
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.1,2
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.15,3
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.2,3
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.25,4
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.3,4
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.35,5
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.4,6
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.45,7
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.5,8
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.55,9
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.6,11
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.65,12
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.7,14
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.75,17
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.8,20
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.85,24
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.9,29
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.95,37
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.975,49
"PL","2022-05-29","2022-06-18","3 wk ahead inc death","quantile",0.99,63
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","point",NA,6
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.01,0
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.025,0
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.05,1
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.1,1
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.15,1
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.2,2
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.25,2
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.3,3
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.35,3
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.4,4
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.45,5
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.5,6
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.55,7
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.6,9
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.65,10
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.7,12
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.75,15
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.8,18
"PL","2022-05-29","2022-06-25","4 wk ahead inc death","quantile",0.85,23
