"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","point",NA,1738
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.01,556
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.025,646
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.05,751
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.1,873
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.15,964
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.2,1065
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.25,1177
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.3,1300
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.35,1399
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.4,1505
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.45,1620
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.5,1738
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.55,1876
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.6,2020
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.65,2174
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.7,2340
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.75,2599
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.8,2887
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.85,3206
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.9,3561
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.95,4185
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.975,4918
"GM","2022-04-03","2022-04-09","1 wk ahead inc death","quantile",0.99,5780
"GM","2022-04-03","2022-04-16","2 wk ahead inc death","point",NA,1803
"GM","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.01,419
"GM","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.025,506
"GM","2022-04-03","2022-04-16","2 wk ahead inc death","quantile",0.05,611
