"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","point",NA,376
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.01,127
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.025,146
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.05,169
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.1,195
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.15,215
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.2,236
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.25,260
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.3,285
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.35,306
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.4,329
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.45,353
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.5,376
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.55,406
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.6,436
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.65,468
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.7,503
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.75,559
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.8,621
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.85,691
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.9,768
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.95,907
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.975,1072
"GM","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.99,1267
"GM","2022-05-08","2022-05-21","2 wk ahead inc death","point",NA,296
"GM","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.01,70
"GM","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.025,84
"GM","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.05,101
"GM","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.1,121
"GM","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.15,137
"GM","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.2,155
