"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","point",NA,17
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.01,5
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.025,6
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.05,7
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.1,9
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.15,9
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.2,10
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.25,12
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.3,13
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.35,14
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.4,15
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.45,16
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.5,17
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.55,19
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.6,21
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.65,22
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.7,24
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.75,27
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.8,30
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.85,34
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.9,38
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.95,45
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.975,54
"PL","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.99,64
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","point",NA,15
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.01,3
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.025,4
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.05,5
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.1,6
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.15,6
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.2,7
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.25,9
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.3,10
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.35,11
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.4,12
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.45,14
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.5,15
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.55,17
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.6,19
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.65,21
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.7,24
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.75,28
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.8,32
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.85,37
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.9,43
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.95,54
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.975,67
"PL","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.99,84
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","point",NA,13
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.01,2
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.025,2
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.05,3
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.1,4
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.15,4
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.2,5
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.25,6
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.3,7
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.35,8
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.4,10
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.45,11
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.5,13
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.55,15
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.6,17
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.65,20
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.7,23
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.75,28
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.8,33
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.85,40
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.9,48
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.95,63
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.975,82
"PL","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.99,108
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","point",NA,11
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.01,1
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.025,1
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.05,2
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.1,2
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.15,3
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.2,3
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.25,4
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.3,5
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.35,6
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.4,8
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.45,9
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.5,11
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.55,13
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.6,16
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.65,19
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.7,22
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.75,28
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.8,34
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.85,42
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.9,52
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.95,72
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.975,99
"PL","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.99,135
