"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-01-23","2022-01-29","1 wk ahead inc death","point",NA,1517
"PL","2022-01-23","2022-02-05","2 wk ahead inc death","point",NA,1352
"PL","2022-01-23","2022-02-12","3 wk ahead inc death","point",NA,1131
"PL","2022-01-23","2022-02-19","4 wk ahead inc death","point",NA,905
"PL","2022-01-23","2022-02-26","5 wk ahead inc death","point",NA,713
"PL","2022-01-23","2022-03-05","6 wk ahead inc death","point",NA,557
"PL","2022-01-23","2022-03-12","7 wk ahead inc death","point",NA,432
"PL","2022-01-23","2022-03-19","8 wk ahead inc death","point",NA,335
"PL","2022-01-23","2022-03-26","9 wk ahead inc death","point",NA,261
"PL","2022-01-23","2022-04-02","10 wk ahead inc death","point",NA,205
"PL","2022-01-23","2022-04-09","11 wk ahead inc death","point",NA,164
"PL","2022-01-23","2022-04-16","12 wk ahead inc death","point",NA,135
"PL","2022-01-23","2022-04-23","13 wk ahead inc death","point",NA,115
"PL","2022-01-23","2022-04-30","14 wk ahead inc death","point",NA,102
"PL","2022-01-23","2022-05-07","15 wk ahead inc death","point",NA,96
"PL","2022-01-23","2022-05-14","16 wk ahead inc death","point",NA,96
"PL","2022-01-23","2022-05-21","17 wk ahead inc death","point",NA,102
"PL","2022-01-23","2022-05-28","18 wk ahead inc death","point",NA,115
"PL","2022-01-23","2022-06-04","19 wk ahead inc death","point",NA,136
