"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","point",NA,34
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.01,11
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.025,13
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.05,15
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.1,17
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.15,19
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.2,21
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.25,23
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.3,25
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.35,27
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.4,29
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.45,31
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.5,34
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.55,36
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.6,39
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.65,42
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.7,45
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.75,50
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.8,56
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.85,62
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.9,69
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.95,82
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.975,97
"PL","2022-05-08","2022-05-14","1 wk ahead inc death","quantile",0.99,115
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","point",NA,25
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.01,6
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.025,7
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.05,8
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.1,10
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.15,11
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.2,13
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.25,15
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.3,17
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.35,18
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.4,20
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.45,23
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.5,25
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.55,28
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.6,31
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.65,34
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.7,38
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.75,44
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.8,50
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.85,58
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.9,67
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.95,83
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.975,102
"PL","2022-05-08","2022-05-21","2 wk ahead inc death","quantile",0.99,127
"PL","2022-05-08","2022-05-28","3 wk ahead inc death","point",NA,18
"PL","2022-05-08","2022-05-28","3 wk ahead inc death","quantile",0.01,3
"PL","2022-05-08","2022-05-28","3 wk ahead inc death","quantile",0.025,3
"PL","2022-05-08","2022-05-28","3 wk ahead inc death","quantile",0.05,4
