"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","point",NA,20
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.01,7
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.025,8
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.05,9
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.1,11
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.15,12
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.2,13
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.25,14
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.3,16
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.35,17
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.4,18
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.45,19
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.5,20
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.55,22
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.6,24
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.65,25
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.7,27
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.75,30
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.8,34
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.85,37
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.9,42
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.95,49
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.975,58
"PL","2022-04-17","2022-04-23","1 wk ahead inc death","quantile",0.99,69
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","point",NA,14
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.01,3
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.025,4
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.05,5
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.1,6
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.15,6
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.2,7
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.25,8
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.3,9
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.35,10
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.4,12
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.45,13
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.5,14
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.55,16
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.6,17
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.65,19
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.7,21
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.75,24
"PL","2022-04-17","2022-04-30","2 wk ahead inc death","quantile",0.8,28
