"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","point",NA,28
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.01,9
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.025,10
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.05,12
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.1,14
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.15,15
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.2,17
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.25,19
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.3,21
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.35,23
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.4,24
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.45,26
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.5,28
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.55,31
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.6,33
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.65,36
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.7,39
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.75,43
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.8,49
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.85,54
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.9,61
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.95,73
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.975,87
"PL","2022-04-24","2022-04-30","1 wk ahead inc death","quantile",0.99,104
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","point",NA,25
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.01,5
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.025,6
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.05,8
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.1,9
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.15,11
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.2,12
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.25,14
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.3,16
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.35,18
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.4,20
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.45,23
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.5,25
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.55,28
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.6,31
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.65,35
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.7,39
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.75,45
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.8,52
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.85,61
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.9,70
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.95,88
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.975,110
"PL","2022-04-24","2022-05-07","2 wk ahead inc death","quantile",0.99,137
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","point",NA,21
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.01,3
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.025,4
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.05,5
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.1,6
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.15,7
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.2,9
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.25,10
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.3,12
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.35,14
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.4,16
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.45,19
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.5,21
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.55,25
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.6,29
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.65,33
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.7,38
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.75,46
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.8,55
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.85,66
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.9,79
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.95,103
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.975,135
"PL","2022-04-24","2022-05-14","3 wk ahead inc death","quantile",0.99,177
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","point",NA,18
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.01,1
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.025,2
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.05,3
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.1,4
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.15,5
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.2,6
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.25,7
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.3,9
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.35,11
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.4,13
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.45,15
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.5,18
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.55,22
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.6,26
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.65,31
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.7,37
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.75,46
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.8,56
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.85,70
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.9,86
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.95,118
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.975,162
"PL","2022-04-24","2022-05-21","4 wk ahead inc death","quantile",0.99,221
