"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","point",NA,276
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.01,84
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.025,98
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.05,114
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.1,133
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.15,148
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.2,164
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.25,182
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.3,202
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.35,219
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.4,237
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.45,257
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.5,276
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.55,301
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.6,327
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.65,354
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.7,384
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.75,431
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.8,484
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.85,543
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.9,610
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.95,732
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.975,877
"GM","2022-06-05","2022-06-11","1 wk ahead inc death","quantile",0.99,1052
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","point",NA,294
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.01,61
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.025,74
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.05,90
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.1,110
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.15,126
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.2,144
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.25,165
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.3,189
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.35,211
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.4,237
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.45,265
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.5,294
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.55,331
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.6,371
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.65,415
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.7,465
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.75,539
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.8,624
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.85,724
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.9,839
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.95,1047
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.975,1307
"GM","2022-06-05","2022-06-18","2 wk ahead inc death","quantile",0.99,1632
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","point",NA,316
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.01,45
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.025,57
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.05,73
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.1,92
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.15,109
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.2,129
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.25,152
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.3,180
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.35,207
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.4,239
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.45,276
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.5,316
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.55,367
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.6,424
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.65,489
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.7,564
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.75,672
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.8,801
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.85,954
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.9,1137
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.95,1464
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.975,1885
"GM","2022-06-05","2022-06-25","3 wk ahead inc death","quantile",0.99,2427
"GM","2022-06-05","2022-07-02","4 wk ahead inc death","point",NA,344
"GM","2022-06-05","2022-07-02","4 wk ahead inc death","quantile",0.01,34
