"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,2130,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.01,490,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.025,627,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.05,758,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.1,988,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.15,1149,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.2,1291,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.25,1409,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.3,1538,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.35,1677,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.4,1842,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.45,1972,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.5,2130,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.55,2283,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.6,2425,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.65,2594,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.7,2839,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.75,3016,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.8,3251,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.85,3723,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.9,4219,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.95,5450,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.975,6410,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","quantile",0.99,7430,"2022-02-19","2022-02-14","1 wk ahead inc death"
"PL","point",NA,1742,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.01,294,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.025,403,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.05,498,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.1,627,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.15,754,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.2,850,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.25,1009,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.3,1122,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.35,1274,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.4,1389,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.45,1541,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.5,1742,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.55,1896,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.6,2087,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.65,2361,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.7,2622,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.75,2931,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.8,3323,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.85,3824,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.9,4303,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.95,5703,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.975,6923,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","quantile",0.99,8546,"2022-02-26","2022-02-14","2 wk ahead inc death"
"PL","point",NA,1155,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.01,135,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.025,185,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.05,244,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.1,366,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.15,470,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.2,549,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.25,638,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.3,747,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.35,863,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.4,954,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.45,1058,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.5,1155,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.55,1294,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.6,1430,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.65,1570,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.7,1736,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.75,1976,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.8,2257,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.85,2734,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.9,3573,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.95,4977,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.975,6078,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","quantile",0.99,7356,"2022-03-05","2022-02-14","3 wk ahead inc death"
"PL","point",NA,722,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.01,49,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.025,82,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.05,116,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.1,174,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.15,239,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.2,297,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.25,362,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.3,419,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.35,492,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.4,566,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.45,627,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.5,722,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.55,828,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.6,928,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.65,1071,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.7,1186,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.75,1381,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.8,1671,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.85,2051,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.9,2359,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.95,3382,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.975,4009,"2022-03-12","2022-02-14","4 wk ahead inc death"
"PL","quantile",0.99,4786,"2022-03-12","2022-02-14","4 wk ahead inc death"
