"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,1578,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.01,725.86,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.025,828.925,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.05,933,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.1,1056.8,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.15,1147.7,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.2,1223.8,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.25,1279,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.3,1342.4,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.35,1405,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.4,1453.6,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.45,1517.55,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.5,1578,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.55,1639.35,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.6,1696.8,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.65,1776.1,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.7,1862,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.75,1949.25,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.8,2052,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.85,2180.45,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.9,2390.3,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.95,2864.05,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.975,3516.575,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","quantile",0.99,4260.88,"2021-04-17","2021-04-12","1 wk ahead inc death"
"GM","point",NA,1688.5,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.01,669.91,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.025,780.975,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.05,919.95,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.1,1069.8,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.15,1181.4,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.2,1259,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.25,1337.5,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.3,1414,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.35,1476.65,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.4,1558.2,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.45,1628.55,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.5,1688.5,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.55,1760.45,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.6,1846,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.65,1928.05,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.7,2044.7,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.75,2170.5,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.8,2318.2,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.85,2510.3,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.9,2888.7,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.95,3340.85,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.975,4087.175,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","quantile",0.99,5454.24,"2021-04-24","2021-04-12","2 wk ahead inc death"
"GM","point",NA,1860.5,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.01,619.91,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.025,701.95,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.05,885.6,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.1,1027.4,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.15,1170.7,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.2,1254,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.25,1386,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.3,1462.7,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.35,1582,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.4,1655.8,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.45,1740,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.5,1860.5,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.55,1962.45,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.6,2086.6,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.65,2232.4,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.7,2356.6,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.75,2547.25,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.8,2764,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.85,3031.1,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.9,3511.8,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.95,4422.2,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.975,5279.875,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","quantile",0.99,6809.36,"2021-05-01","2021-04-12","3 wk ahead inc death"
"GM","point",NA,2046.5,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.01,431.98,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.025,563.975,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.05,707.6,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.1,940.4,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.15,1098.85,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.2,1233.8,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.25,1370.75,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.3,1499.4,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.35,1617.9,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.4,1743,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.45,1888.65,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.5,2046.5,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.55,2167.35,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.6,2289.2,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.65,2465.35,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.7,2686.8,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.75,2947.25,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.8,3282.4,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.85,3719.8,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.9,4582.60000000001,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.95,6390.7,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.975,8257.975,"2021-05-08","2021-04-12","4 wk ahead inc death"
"GM","quantile",0.99,12861.84,"2021-05-08","2021-04-12","4 wk ahead inc death"
