"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,3500.5,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.01,1331.99,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.025,1576.925,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.05,1774.7,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.1,2091.8,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.15,2331.8,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.2,2508.2,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.25,2666.5,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.3,2820.5,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.35,2998.25,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.4,3191.2,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.45,3364.55,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.5,3500.5,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.55,3702.9,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.6,3882.4,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.65,4120.4,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.7,4331.8,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.75,4697.25,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.8,5027.4,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.85,5421,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.9,6201.1,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.95,7300.3,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.975,8876.5,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","quantile",0.99,10558.77,"2021-04-17","2021-04-12","1 wk ahead inc death"
"PL","point",NA,3040.5,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.01,1054.91,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.025,1291.475,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.05,1420.4,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.1,1676.8,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.15,1853.5,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.2,2032.6,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.25,2189.25,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.3,2382.9,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.35,2531.15,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.4,2702.2,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.45,2859.55,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.5,3040.5,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.55,3220.35,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.6,3373.4,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.65,3556.4,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.7,3807.8,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.75,4056.75,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.8,4360,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.85,4786.2,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.9,5421.2,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.95,6545.85,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.975,7487.2,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","quantile",0.99,8436.3,"2021-04-24","2021-04-12","2 wk ahead inc death"
"PL","point",NA,2333.5,"2021-05-01","2021-04-12","3 wk ahead inc death"
"PL","quantile",0.01,655.67,"2021-05-01","2021-04-12","3 wk ahead inc death"
"PL","quantile",0.025,802.975,"2021-05-01","2021-04-12","3 wk ahead inc death"
"PL","quantile",0.05,949.7,"2021-05-01","2021-04-12","3 wk ahead inc death"
"PL","quantile",0.1,1130.8,"2021-05-01","2021-04-12","3 wk ahead inc death"
"PL","quantile",0.15,1313.7,"2021-05-01","2021-04-12","3 wk ahead inc death"
"PL","quantile",0.2,1449.8,"2021-05-01","2021-04-12","3 wk ahead inc death"
"PL","quantile",0.25,1580,"2021-05-01","2021-04-12","3 wk ahead inc death"
"PL","quantile",0.3,1710.4,"2021-05-01","2021-04-12","3 wk ahead inc death"
"PL","quantile",0.35,1845.65,"2021-05-01","2021-04-12","3 wk ahead inc death"
