"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,55,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.01,12,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.025,18,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.05,21,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.1,28,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.15,30,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.2,34,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.25,39,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.3,42,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.35,45,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.4,49,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.45,52,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.5,55,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.55,59,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.6,64,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.65,69,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.7,74,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.75,80,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.8,87,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.85,97,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.9,110,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.95,123,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.975,142,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","quantile",0.99,158,"2022-05-21","2022-05-16","1 wk ahead inc death"
"PL","point",NA,44,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.01,10,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.025,12,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.05,15,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.1,19,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.15,22,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.2,26,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.25,29,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.3,32,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.35,35,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.4,38,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.45,41,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.5,44,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.55,47,"2022-05-28","2022-05-16","2 wk ahead inc death"
"PL","quantile",0.6,50,"2022-05-28","2022-05-16","2 wk ahead inc death"
