"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,200,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.01,36,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.025,52,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.05,68,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.1,85,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.15,98,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.2,112,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.25,127,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.3,140,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.35,154,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.4,168,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.45,184,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.5,200,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.55,217,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.6,236,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.65,255,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.7,278,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.75,295,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.8,327,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.85,360,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.9,412,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.95,507,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.975,602,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","quantile",0.99,711,"2022-04-16","2022-04-11","1 wk ahead inc death"
"PL","point",NA,94,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.01,18,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.025,24,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.05,28,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.1,38,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.15,46,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.2,52,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.25,59,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.3,64,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.35,72,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.4,79,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.45,86,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.5,94,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.55,102,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.6,112,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.65,122,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.7,135,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.75,150,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.8,168,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.85,187,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.9,210,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.95,271,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.975,311,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","quantile",0.99,371,"2022-04-23","2022-04-11","2 wk ahead inc death"
"PL","point",NA,44,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.01,4,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.025,6,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.05,9,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.1,13,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.15,17,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.2,20,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.25,23,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.3,26,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.35,30,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.4,33,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.45,38,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.5,44,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.55,48,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.6,53,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.65,58,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.7,64,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.75,72,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.8,82,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.85,97,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.9,115,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.95,148,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.975,192,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","quantile",0.99,329,"2022-04-30","2022-04-11","3 wk ahead inc death"
"PL","point",NA,18,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.01,0,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.025,1,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.05,2,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.1,4,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.15,5,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.2,7,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.25,8,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.3,10,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.35,12,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.4,14,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.45,16,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.5,18,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.55,20,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.6,24,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.65,27,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.7,30,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.75,34,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.8,43,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.85,57,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.9,80,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.95,151,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.975,371,"2022-05-07","2022-04-11","4 wk ahead inc death"
"PL","quantile",0.99,1222,"2022-05-07","2022-04-11","4 wk ahead inc death"
