"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,3209,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.01,923,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.025,1227,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.05,1381,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.1,1646,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.15,1897,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.2,2088,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.25,2278,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.3,2445,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.35,2651,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.4,2841,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.45,3004,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.5,3209,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.55,3376,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.6,3570,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.65,3811,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.7,4127,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.75,4425,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.8,4763,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.85,5190,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.9,5734,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.95,6857,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.975,7997,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","quantile",0.99,9267,"2022-02-12","2022-02-07","1 wk ahead inc death"
"PL","point",NA,4158,"2022-02-19","2022-02-07","2 wk ahead inc death"
"PL","quantile",0.01,1071,"2022-02-19","2022-02-07","2 wk ahead inc death"
"PL","quantile",0.025,1403,"2022-02-19","2022-02-07","2 wk ahead inc death"
"PL","quantile",0.05,1913,"2022-02-19","2022-02-07","2 wk ahead inc death"
"PL","quantile",0.1,2318,"2022-02-19","2022-02-07","2 wk ahead inc death"
"PL","quantile",0.15,2589,"2022-02-19","2022-02-07","2 wk ahead inc death"
"PL","quantile",0.2,2821,"2022-02-19","2022-02-07","2 wk ahead inc death"
"PL","quantile",0.25,3101,"2022-02-19","2022-02-07","2 wk ahead inc death"
"PL","quantile",0.3,3327,"2022-02-19","2022-02-07","2 wk ahead inc death"
