"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,1140,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.01,255,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.025,332,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.05,413,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.1,535,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.15,624,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.2,730,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.25,789,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.3,861,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.35,936,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.4,1005,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.45,1076,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.5,1140,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.55,1216,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.6,1325,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.65,1407,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.7,1498,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.75,1633,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.8,1733,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.85,1905,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.9,2176,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.95,2533,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.975,2802,"2022-04-02","2022-03-28","1 wk ahead inc death"
"GM","quantile",0.99,3429,"2022-04-02","2022-03-28","1 wk ahead inc death"
