"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,1496,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.01,849,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.025,1065,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.05,1196,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.1,1255,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.15,1277,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.2,1301,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.25,1361,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.3,1402,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.35,1423,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.4,1441,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.45,1459,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.5,1496,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.55,1514,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.6,1559,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.65,1584,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.7,1602,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.75,1637,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.8,1646,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.85,1677,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.9,1692,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.95,1848,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.975,2022,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","quantile",0.99,2053,"2022-01-08","2022-01-03","1 wk ahead inc death"
"GM","point",NA,1127,"2022-01-15","2022-01-03","2 wk ahead inc death"
"GM","quantile",0.01,409,"2022-01-15","2022-01-03","2 wk ahead inc death"
