"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,88,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.01,0,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.025,18,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.05,24,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.1,37,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.15,46,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.2,56,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.25,70,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.3,74,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.35,77,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.4,82,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.45,86,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.5,88,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.55,98,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.6,107,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.65,115,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.7,124,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.75,141,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.8,163,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.85,172,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.9,191,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.95,233,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.975,257,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","quantile",0.99,333,"2022-05-07","2022-05-02","1 wk ahead inc death"
"PL","point",NA,117,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.01,0,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.025,2,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.05,12,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.1,27,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.15,40,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.2,52,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.25,63,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.3,74,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.35,83,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.4,93,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.45,105,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.5,117,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.55,130,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.6,144,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.65,160,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.7,180,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.75,199,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.8,223,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.85,256,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.9,301,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.95,373,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.975,451,"2022-05-14","2022-05-02","2 wk ahead inc death"
"PL","quantile",0.99,543,"2022-05-14","2022-05-02","2 wk ahead inc death"
