"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,2182,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.01,1576,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.025,1654,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.05,1730,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.1,1831,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.15,1903,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.2,1954,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.25,2005,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.3,2040,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.35,2077,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.4,2112,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.45,2148,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.5,2182,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.55,2218,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.6,2252,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.65,2289,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.7,2328,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.75,2370,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.8,2416,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.85,2478,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.9,2552,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.95,2657,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.975,2760,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","quantile",0.99,2892,"2021-05-08","2021-05-03","1 wk ahead inc death"
"PL","point",NA,1799,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.01,801,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.025,912,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.05,1028,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.1,1181,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.15,1291,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.2,1382,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.25,1470,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.3,1543,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.35,1611,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.4,1672,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.45,1736,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.5,1799,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.55,1858,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.6,1923,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.65,1992,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.7,2072,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.75,2150,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.8,2243,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.85,2367,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.9,2518,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.95,2734,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.975,2970,"2021-05-15","2021-05-03","2 wk ahead inc death"
"PL","quantile",0.99,3265,"2021-05-15","2021-05-03","2 wk ahead inc death"
