"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,23,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.01,0,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.025,0,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.05,1,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.1,4,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.15,5,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.2,10,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.25,14,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.3,16,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.35,18,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.4,19,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.45,20,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.5,23,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.55,24,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.6,30,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.65,35,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.7,39,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.75,49,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.8,59,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.85,71,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.9,80,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.95,114,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.975,130,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","quantile",0.99,186,"2022-06-25","2022-06-20","1 wk ahead inc death"
"PL","point",NA,40,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.01,0,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.025,0,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.05,0,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.1,1,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.15,5,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.2,9,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.25,14,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.3,19,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.35,23,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.4,28,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.45,34,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.5,40,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.55,47,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.6,56,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.65,66,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.7,77,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.75,90,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.8,104,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.85,126,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.9,154,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.95,213,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.975,267,"2022-07-02","2022-06-20","2 wk ahead inc death"
"PL","quantile",0.99,332,"2022-07-02","2022-06-20","2 wk ahead inc death"
