"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,503,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.01,220,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.025,269,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.05,306,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.1,349,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.15,378,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.2,399,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.25,418,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.3,436,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.35,452,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.4,470,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.45,486,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.5,503,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.55,520,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.6,538,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.65,558,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.7,576,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.75,598,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.8,624,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.85,655,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.9,697,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.95,757,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.975,827,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","quantile",0.99,929,"2021-06-26","2021-06-21","1 wk ahead inc death"
"GM","point",NA,454,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.01,31,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.025,90,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.05,138,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.1,199,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.15,244,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.2,273,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.25,305,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.3,336,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.35,365,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.4,394,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.45,427,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.5,454,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.55,481,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.6,511,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.65,544,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.7,582,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.75,623,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.8,669,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.85,722,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.9,794,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.95,917,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.975,1046,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","quantile",0.99,1190,"2021-07-03","2021-06-21","2 wk ahead inc death"
"GM","point",NA,411,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.01,0,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.025,0,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.05,24,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.1,89,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.15,143,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.2,185,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.25,224,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.3,262,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.35,297,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.4,329,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.45,368,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.5,411,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.55,454,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.6,497,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.65,545,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.7,599,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.75,660,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.8,726,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.85,806,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.9,928,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.95,1107,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.975,1291,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","quantile",0.99,1526,"2021-07-10","2021-06-21","3 wk ahead inc death"
"GM","point",NA,380,"2021-07-17","2021-06-21","4 wk ahead inc death"
"GM","quantile",0.01,0,"2021-07-17","2021-06-21","4 wk ahead inc death"
"GM","quantile",0.025,0,"2021-07-17","2021-06-21","4 wk ahead inc death"
"GM","quantile",0.05,0,"2021-07-17","2021-06-21","4 wk ahead inc death"
