"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,799,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.01,279,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.025,351,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.05,420,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.1,500,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.15,556,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.2,600,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.25,641,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.3,678,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.35,709,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.4,740,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.45,768,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.5,799,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.55,832,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.6,861,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.65,893,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.7,927,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.75,967,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.8,1012,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.85,1065,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.9,1151,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.95,1288,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.975,1405,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","quantile",0.99,1546,"2021-06-12","2021-06-07","1 wk ahead inc death"
"GM","point",NA,712,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.01,109,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.025,171,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.05,241,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.1,325,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.15,389,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.2,444,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.25,491,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.3,539,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.35,585,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.4,625,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.45,668,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.5,712,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.55,757,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.6,802,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.65,853,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.7,909,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.75,967,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.8,1044,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.85,1128,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.9,1246,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.95,1425,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.975,1589,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","quantile",0.99,1800,"2021-06-19","2021-06-07","2 wk ahead inc death"
"GM","point",NA,631,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.01,0,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.025,29,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.05,90,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.1,186,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.15,249,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.2,304,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.25,361,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.3,411,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.35,466,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.4,517,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.45,571,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.5,631,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.55,684,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.6,747,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.65,811,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.7,886,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.75,959,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.8,1048,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.85,1164,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.9,1329,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.95,1567,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.975,1787,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","quantile",0.99,2129,"2021-06-26","2021-06-07","3 wk ahead inc death"
"GM","point",NA,552,"2021-07-03","2021-06-07","4 wk ahead inc death"
"GM","quantile",0.01,0,"2021-07-03","2021-06-07","4 wk ahead inc death"
"GM","quantile",0.025,0,"2021-07-03","2021-06-07","4 wk ahead inc death"
"GM","quantile",0.05,0,"2021-07-03","2021-06-07","4 wk ahead inc death"
"GM","quantile",0.1,59,"2021-07-03","2021-06-07","4 wk ahead inc death"
"GM","quantile",0.15,128,"2021-07-03","2021-06-07","4 wk ahead inc death"
"GM","quantile",0.2,188,"2021-07-03","2021-06-07","4 wk ahead inc death"
