"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-08-30,"1 wk ahead inc death",2021-09-04,"PL72","point",NA,0.333333333333333,"PL72"
2021-08-30,"2 wk ahead inc death",2021-09-11,"PL72","point",NA,0.666666666666667,"PL72"
2021-08-30,"3 wk ahead inc death",2021-09-18,"PL72","point",NA,0.666666666666667,"PL72"
2021-08-30,"4 wk ahead inc death",2021-09-25,"PL72","point",NA,0.666666666666667,"PL72"
2021-08-30,"1 wk ahead inc death",2021-09-04,"PL72","quantile",0.01,0,"PL72"
2021-08-30,"2 wk ahead inc death",2021-09-11,"PL72","quantile",0.01,0,"PL72"
2021-08-30,"3 wk ahead inc death",2021-09-18,"PL72","quantile",0.01,0,"PL72"
2021-08-30,"4 wk ahead inc death",2021-09-25,"PL72","quantile",0.01,0,"PL72"
2021-08-30,"1 wk ahead inc death",2021-09-04,"PL72","quantile",0.025,0,"PL72"
2021-08-30,"2 wk ahead inc death",2021-09-11,"PL72","quantile",0.025,0.333333333333333,"PL72"
2021-08-30,"3 wk ahead inc death",2021-09-18,"PL72","quantile",0.025,0.333333333333333,"PL72"
2021-08-30,"4 wk ahead inc death",2021-09-25,"PL72","quantile",0.025,0,"PL72"
2021-08-30,"1 wk ahead inc death",2021-09-04,"PL72","quantile",0.05,0,"PL72"
2021-08-30,"2 wk ahead inc death",2021-09-11,"PL72","quantile",0.05,0.333333333333333,"PL72"
2021-08-30,"3 wk ahead inc death",2021-09-18,"PL72","quantile",0.05,0.333333333333333,"PL72"
2021-08-30,"4 wk ahead inc death",2021-09-25,"PL72","quantile",0.05,0,"PL72"
2021-08-30,"1 wk ahead inc death",2021-09-04,"PL72","quantile",0.1,0,"PL72"
2021-08-30,"2 wk ahead inc death",2021-09-11,"PL72","quantile",0.1,0.333333333333333,"PL72"
2021-08-30,"3 wk ahead inc death",2021-09-18,"PL72","quantile",0.1,0.333333333333333,"PL72"
2021-08-30,"4 wk ahead inc death",2021-09-25,"PL72","quantile",0.1,0.333333333333333,"PL72"
2021-08-30,"1 wk ahead inc death",2021-09-04,"PL72","quantile",0.15,0,"PL72"
2021-08-30,"2 wk ahead inc death",2021-09-11,"PL72","quantile",0.15,0.333333333333333,"PL72"
2021-08-30,"3 wk ahead inc death",2021-09-18,"PL72","quantile",0.15,0.333333333333333,"PL72"
2021-08-30,"4 wk ahead inc death",2021-09-25,"PL72","quantile",0.15,0.333333333333333,"PL72"
2021-08-30,"1 wk ahead inc death",2021-09-04,"PL72","quantile",0.2,0,"PL72"
2021-08-30,"2 wk ahead inc death",2021-09-11,"PL72","quantile",0.2,0.333333333333333,"PL72"
2021-08-30,"3 wk ahead inc death",2021-09-18,"PL72","quantile",0.2,0.333333333333333,"PL72"
2021-08-30,"4 wk ahead inc death",2021-09-25,"PL72","quantile",0.2,0.333333333333333,"PL72"
2021-08-30,"1 wk ahead inc death",2021-09-04,"PL72","quantile",0.25,0,"PL72"
2021-08-30,"2 wk ahead inc death",2021-09-11,"PL72","quantile",0.25,0.333333333333333,"PL72"
2021-08-30,"3 wk ahead inc death",2021-09-18,"PL72","quantile",0.25,0.333333333333333,"PL72"
2021-08-30,"4 wk ahead inc death",2021-09-25,"PL72","quantile",0.25,0.333333333333333,"PL72"
2021-08-30,"1 wk ahead inc death",2021-09-04,"PL72","quantile",0.3,0,"PL72"
2021-08-30,"2 wk ahead inc death",2021-09-11,"PL72","quantile",0.3,0.333333333333333,"PL72"
2021-08-30,"3 wk ahead inc death",2021-09-18,"PL72","quantile",0.3,0.333333333333333,"PL72"
2021-08-30,"4 wk ahead inc death",2021-09-25,"PL72","quantile",0.3,0.333333333333333,"PL72"
2021-08-30,"1 wk ahead inc death",2021-09-04,"PL72","quantile",0.35,0,"PL72"
2021-08-30,"2 wk ahead inc death",2021-09-11,"PL72","quantile",0.35,0.333333333333333,"PL72"
2021-08-30,"3 wk ahead inc death",2021-09-18,"PL72","quantile",0.35,0.666666666666667,"PL72"
2021-08-30,"4 wk ahead inc death",2021-09-25,"PL72","quantile",0.35,0.333333333333333,"PL72"
2021-08-30,"1 wk ahead inc death",2021-09-04,"PL72","quantile",0.4,0.333333333333333,"PL72"
2021-08-30,"2 wk ahead inc death",2021-09-11,"PL72","quantile",0.4,0.666666666666667,"PL72"
2021-08-30,"3 wk ahead inc death",2021-09-18,"PL72","quantile",0.4,0.666666666666667,"PL72"
