"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-12-06,"-1 wk ahead inc death",2021-11-27,"GM","observed",NA,1792,"Germany"
2021-12-06,"0 wk ahead inc death",2021-12-04,"GM","observed",NA,2167,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","point",NA,2114,"Germany"
2021-12-06,"2 wk ahead inc death",2021-12-18,"GM","point",NA,2114,"Germany"
2021-12-06,"3 wk ahead inc death",2021-12-25,"GM","point",NA,2114,"Germany"
2021-12-06,"4 wk ahead inc death",2022-01-01,"GM","point",NA,2114,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.01,1038,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.025,1174,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.05,1300,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.1,1457,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.15,1570,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.2,1664,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.25,1748,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.3,1825,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.35,1899,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.4,1971,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.45,2043,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.5,2114,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.55,2188,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.6,2264,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.65,2345,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.7,2432,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.75,2529,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.8,2639,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.85,2772,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.9,2945,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.95,3213,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.975,3459,"Germany"
2021-12-06,"1 wk ahead inc death",2021-12-11,"GM","quantile",0.99,3759,"Germany"
2021-12-06,"2 wk ahead inc death",2021-12-18,"GM","quantile",0.01,1038,"Germany"
2021-12-06,"2 wk ahead inc death",2021-12-18,"GM","quantile",0.025,1174,"Germany"
2021-12-06,"2 wk ahead inc death",2021-12-18,"GM","quantile",0.05,1300,"Germany"
