"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,2654,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.01,2358,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.025,2404,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.05,2443,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.1,2489,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.15,2520,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.2,2545,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.25,2566,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.3,2586,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.35,2604,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.4,2621,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.45,2638,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.5,2654,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.55,2670,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.6,2687,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.65,2705,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.7,2723,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.75,2743,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.8,2765,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.85,2791,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.9,2824,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.95,2874,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.975,2917,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","quantile",0.99,2967,"2021-11-27","2021-11-22","1 wk ahead inc death"
"PL","point",NA,3383,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.01,2967,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.025,3031,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.05,3086,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.1,3150,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.15,3194,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.2,3229,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.25,3259,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.3,3287,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.35,3312,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.4,3336,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.45,3360,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.5,3383,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.55,3406,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.6,3430,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.65,3454,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.7,3480,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.75,3508,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.8,3540,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.85,3577,"2021-12-04","2021-11-22","2 wk ahead inc death"
"PL","quantile",0.9,3623,"2021-12-04","2021-11-22","2 wk ahead inc death"
