"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,2672,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.01,2401,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.025,2442,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.05,2479,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.1,2521,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.15,2549,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.2,2572,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.25,2592,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.3,2609,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.35,2626,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.4,2642,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.45,2657,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.5,2672,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.55,2687,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.6,2702,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.65,2718,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.7,2735,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.75,2753,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.8,2773,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.85,2797,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.9,2827,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.95,2872,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.975,2912,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","quantile",0.99,2957,"2021-12-25","2021-12-20","1 wk ahead inc death"
"GM","point",NA,2487,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.01,2124,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.025,2179,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.05,2227,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.1,2284,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.15,2322,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.2,2353,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.25,2379,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.3,2403,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.35,2425,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.4,2446,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.45,2467,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.5,2487,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.55,2508,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.6,2529,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.65,2550,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.7,2573,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.75,2598,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.8,2626,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.85,2658,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.9,2700,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.95,2762,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.975,2816,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","quantile",0.99,2879,"2022-01-01","2021-12-20","2 wk ahead inc death"
"GM","point",NA,2193,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.01,1665,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.025,1744,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.05,1813,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.1,1894,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.15,1949,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.2,1994,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.25,2033,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.3,2068,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.35,2101,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.4,2132,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.45,2163,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.5,2193,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.55,2224,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.6,2255,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.65,2288,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.7,2322,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.75,2360,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.8,2402,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.85,2452,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.9,2515,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.95,2610,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.975,2694,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","quantile",0.99,2793,"2022-01-08","2021-12-20","3 wk ahead inc death"
"GM","point",NA,1799,"2022-01-15","2021-12-20","4 wk ahead inc death"
"GM","quantile",0.01,1108,"2022-01-15","2021-12-20","4 wk ahead inc death"
