"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,2805,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.01,2538,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.025,2579,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.05,2615,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.1,2656,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.15,2684,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.2,2707,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.25,2726,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.3,2743,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.35,2760,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.4,2775,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.45,2790,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.5,2805,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.55,2820,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.6,2835,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.65,2850,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.7,2867,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.75,2885,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.8,2905,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.85,2928,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.9,2958,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.95,3002,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.975,3040,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","quantile",0.99,3085,"2021-12-18","2021-12-13","1 wk ahead inc death"
"GM","point",NA,2888,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.01,2510,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.025,2568,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.05,2618,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.1,2677,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.15,2717,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.2,2748,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.25,2776,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.3,2801,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.35,2824,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.4,2846,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.45,2867,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.5,2888,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.55,2909,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.6,2931,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.65,2953,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.7,2977,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.75,3003,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.8,3031,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.85,3065,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.9,3107,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.95,3171,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.975,3227,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","quantile",0.99,3292,"2021-12-25","2021-12-13","2 wk ahead inc death"
"GM","point",NA,2823,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.01,2249,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.025,2335,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.05,2411,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.1,2499,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.15,2560,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.2,2608,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.25,2650,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.3,2688,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.35,2724,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.4,2758,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.45,2791,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.5,2823,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.55,2856,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.6,2890,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.65,2925,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.7,2962,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.75,3002,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.8,3047,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.85,3100,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.9,3167,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.95,3268,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.975,3357,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","quantile",0.99,3462,"2022-01-01","2021-12-13","3 wk ahead inc death"
"GM","point",NA,2646,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.01,1831,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.025,1949,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.05,2054,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.1,2179,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.15,2265,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.2,2334,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.25,2394,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.3,2449,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.35,2501,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.4,2550,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.45,2598,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.5,2646,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.55,2695,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.6,2744,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.65,2796,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.7,2851,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.75,2911,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.8,2978,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.85,3058,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.9,3159,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.95,3313,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.975,3450,"2022-01-08","2021-12-13","4 wk ahead inc death"
"GM","quantile",0.99,3611,"2022-01-08","2021-12-13","4 wk ahead inc death"
