"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,2923,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.01,2575,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.025,2628,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.05,2675,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.1,2729,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.15,2765,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.2,2795,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.25,2820,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.3,2843,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.35,2864,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.4,2884,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.45,2904,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.5,2923,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.55,2943,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.6,2963,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.65,2983,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.7,3005,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.75,3029,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.8,3055,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.85,3086,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.9,3125,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.95,3183,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.975,3234,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","quantile",0.99,3294,"2021-12-04","2021-11-29","1 wk ahead inc death"
"PL","point",NA,3940,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.01,3482,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.025,3553,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.05,3614,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.1,3684,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.15,3733,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.2,3771,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.25,3805,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.3,3834,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.35,3862,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.4,3889,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.45,3915,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.5,3940,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.55,3966,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.6,3992,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.65,4019,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.7,4047,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.75,4078,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.8,4113,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.85,4153,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.9,4204,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.95,4281,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.975,4348,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","quantile",0.99,4426,"2021-12-11","2021-11-29","2 wk ahead inc death"
"PL","point",NA,4629,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.01,4012,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.025,4107,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.05,4188,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.1,4284,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.15,4349,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.2,4401,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.25,4446,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.3,4486,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.35,4524,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.4,4560,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.45,4594,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.5,4629,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.55,4663,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.6,4699,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.65,4735,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.7,4774,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.75,4816,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.8,4863,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.85,4918,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.9,4987,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.95,5091,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.975,5182,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","quantile",0.99,5289,"2021-12-18","2021-11-29","3 wk ahead inc death"
"PL","point",NA,5493,"2021-12-25","2021-11-29","4 wk ahead inc death"
"PL","quantile",0.01,4509,"2021-12-25","2021-11-29","4 wk ahead inc death"
