"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,3238,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.01,2858,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.025,2916,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.05,2967,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.1,3026,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.15,3066,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.2,3098,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.25,3126,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.3,3151,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.35,3174,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.4,3196,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.45,3217,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.5,3238,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.55,3260,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.6,3281,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.65,3304,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.7,3327,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.75,3353,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.8,3382,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.85,3416,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.9,3458,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.95,3522,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.975,3577,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","quantile",0.99,3643,"2021-12-18","2021-12-13","1 wk ahead inc death"
"PL","point",NA,3030,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.01,2499,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.025,2579,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.05,2649,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.1,2731,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.15,2787,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.2,2832,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.25,2871,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.3,2906,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.35,2939,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.4,2970,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.45,3000,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.5,3030,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.55,3060,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.6,3091,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.65,3123,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.7,3157,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.75,3194,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.8,3235,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.85,3284,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.9,3345,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.95,3437,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.975,3518,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","quantile",0.99,3613,"2021-12-25","2021-12-13","2 wk ahead inc death"
"PL","point",NA,2712,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.01,2066,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.025,2162,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.05,2246,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.1,2345,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.15,2413,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.2,2468,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.25,2516,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.3,2559,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.35,2599,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.4,2637,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.45,2675,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.5,2712,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.55,2749,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.6,2787,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.65,2827,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.7,2869,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.75,2915,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.8,2967,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.85,3028,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.9,3105,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.95,3221,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.975,3324,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","quantile",0.99,3445,"2022-01-01","2021-12-13","3 wk ahead inc death"
"PL","point",NA,2094,"2022-01-08","2021-12-13","4 wk ahead inc death"
"PL","quantile",0.01,1306,"2022-01-08","2021-12-13","4 wk ahead inc death"
"PL","quantile",0.025,1418,"2022-01-08","2021-12-13","4 wk ahead inc death"
"PL","quantile",0.05,1518,"2022-01-08","2021-12-13","4 wk ahead inc death"
"PL","quantile",0.1,1637,"2022-01-08","2021-12-13","4 wk ahead inc death"
"PL","quantile",0.15,1720,"2022-01-08","2021-12-13","4 wk ahead inc death"
"PL","quantile",0.2,1787,"2022-01-08","2021-12-13","4 wk ahead inc death"
"PL","quantile",0.25,1846,"2022-01-08","2021-12-13","4 wk ahead inc death"
"PL","quantile",0.3,1900,"2022-01-08","2021-12-13","4 wk ahead inc death"
"PL","quantile",0.35,1950,"2022-01-08","2021-12-13","4 wk ahead inc death"
