"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,1469,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.01,1267,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.025,1298,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.05,1324,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.1,1356,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.15,1377,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.2,1394,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.25,1409,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.3,1422,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.35,1435,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.4,1446,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.45,1458,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.5,1469,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.55,1481,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.6,1492,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.65,1504,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.7,1517,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.75,1531,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.8,1546,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.85,1564,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.9,1587,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.95,1622,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.975,1652,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","quantile",0.99,1687,"2021-11-20","2021-11-15","1 wk ahead inc death"
"GM","point",NA,1899,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.01,1565,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.025,1616,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.05,1660,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.1,1711,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.15,1746,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.2,1775,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.25,1799,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.3,1821,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.35,1842,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.4,1861,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.45,1880,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.5,1899,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.55,1918,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.6,1938,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.65,1958,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.7,1979,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.75,2002,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.8,2028,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.85,2059,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.9,2097,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.95,2155,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.975,2206,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","quantile",0.99,2266,"2021-11-27","2021-11-15","2 wk ahead inc death"
"GM","point",NA,2326,"2021-12-04","2021-11-15","3 wk ahead inc death"
"GM","quantile",0.01,1752,"2021-12-04","2021-11-15","3 wk ahead inc death"
"GM","quantile",0.025,1837,"2021-12-04","2021-11-15","3 wk ahead inc death"
"GM","quantile",0.05,1912,"2021-12-04","2021-11-15","3 wk ahead inc death"
"GM","quantile",0.1,2000,"2021-12-04","2021-11-15","3 wk ahead inc death"
"GM","quantile",0.15,2060,"2021-12-04","2021-11-15","3 wk ahead inc death"
"GM","quantile",0.2,2109,"2021-12-04","2021-11-15","3 wk ahead inc death"
"GM","quantile",0.25,2151,"2021-12-04","2021-11-15","3 wk ahead inc death"
"GM","quantile",0.3,2189,"2021-12-04","2021-11-15","3 wk ahead inc death"
"GM","quantile",0.35,2225,"2021-12-04","2021-11-15","3 wk ahead inc death"
"GM","quantile",0.4,2259,"2021-12-04","2021-11-15","3 wk ahead inc death"
