"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,1159,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.025,1365,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.05,1503,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.1,1661,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.15,1798,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.2,1900,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.25,2010,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.3,2113,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.35,2204,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.4,2299,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.45,2393,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.5,2498,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
NA,2498,"point","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.55,2595,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.6,2674,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.65,2849,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.7,2965,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.75,3116,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.8,3264,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.85,3400,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.9,3620,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.95,4029,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.975,4328,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.99,5081,"quantile","PL","1 wk ahead inc death","2022-02-13","2022-02-19"
0.01,1119,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.025,1328,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.05,1529,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.1,1763,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.15,1949,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.2,2042,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.25,2180,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.3,2315,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.35,2439,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.4,2547,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.45,2657,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.5,2764,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
NA,2764,"point","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.55,2854,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.6,2972,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.65,3103,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.7,3245,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.75,3389,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.8,3567,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
0.85,3845,"quantile","PL","2 wk ahead inc death","2022-02-13","2022-02-26"
