"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,805,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.025,888,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.05,946,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.1,1071,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.15,1146,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.2,1207,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.25,1273,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.3,1325,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.35,1386,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.4,1439,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.45,1498,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.5,1565,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
NA,1565,"point","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.55,1622,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.6,1675,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.65,1742,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.7,1821,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.75,1908,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.8,2011,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.85,2114,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.9,2274,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.95,2476,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.975,2687,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.99,2828,"quantile","PL","1 wk ahead inc death","2021-11-14","2021-11-20"
0.01,1092,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.025,1168,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.05,1284,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.1,1481,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.15,1590,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.2,1712,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.25,1815,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.3,1890,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.35,1987,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.4,2071,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.45,2169,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.5,2266,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
NA,2266,"point","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
0.55,2344,"quantile","PL","2 wk ahead inc death","2021-11-14","2021-11-27"
