"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,149,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.025,168,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.05,188,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.1,213,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.15,226,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.2,236,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.25,247,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.3,260,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.35,271,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.4,284,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.45,295,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.5,305,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
NA,305,"point","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.55,319,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.6,329,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.65,344,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.7,356,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.75,371,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.8,386,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.85,415,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.9,440,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.95,484,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.975,520,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.99,572,"quantile","GM","1 wk ahead inc death","2021-09-19","2021-09-25"
0.01,135,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.025,154,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.05,176,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.1,200,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.15,222,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.2,233,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.25,246,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.3,260,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.35,271,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.4,284,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.45,296,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.5,310,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
NA,310,"point","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.55,323,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.6,336,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.65,349,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.7,366,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.75,384,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.8,405,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.85,432,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.9,482,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.95,532,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.975,574,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.99,649,"quantile","GM","2 wk ahead inc death","2021-09-19","2021-10-02"
0.01,128,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.025,141,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.05,161,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.1,186,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.15,204,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.2,218,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.25,231,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.3,242,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.35,251,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.4,262,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.45,275,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.5,292,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
NA,292,"point","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.55,306,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.6,324,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.65,341,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.7,358,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.75,379,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.8,407,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.85,430,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.9,477,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.95,532,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.975,650,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.99,722,"quantile","GM","3 wk ahead inc death","2021-09-19","2021-10-09"
0.01,105,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.025,127,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.05,138,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.1,159,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.15,177,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.2,188,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.25,204,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.3,215,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.35,229,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.4,245,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.45,261,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.5,277,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
NA,277,"point","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.55,294,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.6,315,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.65,332,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.7,355,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.75,374,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.8,398,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.85,437,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.9,489,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.95,585,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.975,641,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
0.99,765,"quantile","GM","4 wk ahead inc death","2021-09-19","2021-10-16"
