"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,766,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.025,837,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.05,924,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.1,1034,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.15,1092,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.2,1157,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.25,1210,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.3,1267,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.35,1318,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.4,1383,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.45,1441,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.5,1494,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
NA,1494,"point","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.55,1544,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.6,1592,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.65,1648,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.7,1709,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.75,1771,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.8,1839,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.85,1946,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.9,2063,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.95,2271,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.975,2445,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.99,2853,"quantile","GM","1 wk ahead inc death","2022-01-02","2022-01-08"
0.01,579,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.025,660,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.05,738,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.1,823,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.15,878,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.2,935,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.25,982,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.3,1026,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.35,1069,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.4,1116,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.45,1160,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.5,1201,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
NA,1201,"point","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
0.55,1247,"quantile","GM","2 wk ahead inc death","2022-01-02","2022-01-15"
