"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,13,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.025,14,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.05,16,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.1,18,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.15,20,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.2,21,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.25,22,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.3,24,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.35,25,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.4,26,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.45,27,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.5,28,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
NA,28,"point","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.55,29,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.6,31,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.65,32,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.7,34,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.75,35,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.8,37,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.85,39,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.9,41,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.95,47,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.975,52,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.99,55,"quantile","PL","1 wk ahead inc death","2021-07-25","2021-07-31"
0.01,10,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.025,11,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.05,13,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.1,15,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.15,17,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.2,18,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.25,19,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.3,20,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.35,21,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.4,22,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.45,24,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.5,25,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
NA,25,"point","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.55,26,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.6,27,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.65,28,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.7,29,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.75,31,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.8,33,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.85,35,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.9,38,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.95,43,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.975,46,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.99,50,"quantile","PL","2 wk ahead inc death","2021-07-25","2021-08-07"
0.01,8,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.025,9,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.05,11,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.1,13,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.15,14,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.2,16,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.25,17,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.3,19,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.35,20,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.4,21,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.45,22,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.5,23,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
NA,23,"point","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.55,24,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.6,25,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.65,26,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.7,28,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.75,30,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.8,32,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.85,34,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.9,37,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.95,43,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.975,47,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.99,53,"quantile","PL","3 wk ahead inc death","2021-07-25","2021-08-14"
0.01,7,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.025,8,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.05,10,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.1,12,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.15,14,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.2,16,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.25,17,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.3,18,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.35,19,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.4,21,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.45,23,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.5,24,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
NA,24,"point","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.55,26,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.6,28,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.65,29,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.7,31,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.75,34,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.8,36,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.85,40,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.9,43,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.95,50,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.975,55,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
0.99,61,"quantile","PL","4 wk ahead inc death","2021-07-25","2021-08-21"
