"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,1737,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.025,1933,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.05,2116,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.1,2308,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.15,2465,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.2,2565,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.25,2671,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.3,2754,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.35,2876,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.4,2964,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.45,3051,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.5,3146,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
NA,3146,"point","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.55,3225,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.6,3338,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.65,3454,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.7,3582,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.75,3689,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.8,3837,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.85,4001,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.9,4193,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.95,4491,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.975,4828,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.99,5285,"quantile","PL","1 wk ahead inc death","2021-04-18","2021-04-24"
0.01,1466,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.025,1593,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.05,1714,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.1,1954,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.15,2079,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.2,2190,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.25,2297,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.3,2410,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.35,2486,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.4,2571,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.45,2659,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.5,2738,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
NA,2738,"point","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.55,2834,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.6,2924,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.65,3045,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.7,3137,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.75,3282,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.8,3406,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.85,3564,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.9,3794,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.95,4183,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.975,4530,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.99,4771,"quantile","PL","2 wk ahead inc death","2021-04-18","2021-05-01"
0.01,1067,"quantile","PL","3 wk ahead inc death","2021-04-18","2021-05-08"
0.025,1255,"quantile","PL","3 wk ahead inc death","2021-04-18","2021-05-08"
0.05,1389,"quantile","PL","3 wk ahead inc death","2021-04-18","2021-05-08"
0.1,1578,"quantile","PL","3 wk ahead inc death","2021-04-18","2021-05-08"
0.15,1685,"quantile","PL","3 wk ahead inc death","2021-04-18","2021-05-08"
0.2,1800,"quantile","PL","3 wk ahead inc death","2021-04-18","2021-05-08"
