"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,752,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.025,857,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.05,912,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.1,989,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.15,1061,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.2,1105,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.25,1154,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.3,1201,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.35,1255,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.4,1289,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.45,1335,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.5,1374,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
NA,1374,"point","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.55,1416,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.6,1471,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.65,1521,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.7,1575,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.75,1636,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.8,1728,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.85,1831,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.9,1945,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.95,2136,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.975,2333,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.99,2507,"quantile","GM","1 wk ahead inc death","2021-05-02","2021-05-08"
0.01,615,"quantile","GM","2 wk ahead inc death","2021-05-02","2021-05-15"
0.025,667,"quantile","GM","2 wk ahead inc death","2021-05-02","2021-05-15"
