"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,678,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.025,726,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.05,771,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.1,852,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.15,900,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.2,948,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.25,1004,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.3,1035,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.35,1079,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.4,1116,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.45,1148,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.5,1185,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
NA,1185,"point","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.55,1224,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.6,1260,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.65,1301,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.7,1338,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.75,1397,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.8,1458,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.85,1552,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.9,1639,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.95,1771,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.975,1874,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.99,2173,"quantile","GM","1 wk ahead inc death","2021-05-09","2021-05-15"
0.01,479,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.025,531,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.05,593,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.1,671,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.15,725,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.2,766,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.25,792,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.3,830,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.35,867,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.4,898,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.45,927,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.5,955,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
NA,955,"point","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.55,1000,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.6,1035,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.65,1078,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
0.7,1126,"quantile","GM","2 wk ahead inc death","2021-05-09","2021-05-22"
