"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,1512,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.025,1630,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.05,1824,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.1,2035,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.15,2195,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.2,2306,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.25,2421,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.3,2515,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.35,2619,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.4,2725,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.45,2838,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.5,2949,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
NA,2949,"point","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.55,3072,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.6,3188,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.65,3343,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.7,3477,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.75,3632,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.8,3799,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.85,3999,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.9,4315,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.95,4782,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.975,5201,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.99,5602,"quantile","PL","1 wk ahead inc death","2021-12-05","2021-12-11"
0.01,1402,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.025,1620,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.05,1894,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.1,2163,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.15,2389,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.2,2563,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.25,2752,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.3,2877,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.35,3012,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.4,3151,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.45,3279,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.5,3442,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
NA,3442,"point","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.55,3559,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.6,3684,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.65,3841,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.7,4024,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.75,4232,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.8,4500,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.85,4813,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.9,5205,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.95,5901,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.975,6508,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.99,7293,"quantile","PL","2 wk ahead inc death","2021-12-05","2021-12-18"
0.01,1560,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.025,1802,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.05,2040,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.1,2327,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.15,2576,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.2,2740,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.25,2950,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.3,3126,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.35,3299,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.4,3492,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.45,3655,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.5,3776,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
NA,3776,"point","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.55,3931,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.6,4125,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.65,4322,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.7,4510,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.75,4796,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.8,5029,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.85,5340,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.9,5827,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.95,6680,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.975,7329,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.99,8821,"quantile","PL","3 wk ahead inc death","2021-12-05","2021-12-25"
0.01,1595,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.025,1839,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.05,2112,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.1,2426,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.15,2701,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.2,2887,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.25,3139,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.3,3346,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.35,3554,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.4,3736,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.45,3947,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.5,4158,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
NA,4158,"point","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
0.55,4426,"quantile","PL","4 wk ahead inc death","2021-12-05","2022-01-01"
